conditions,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0
1,388.6666666666667,35.33333333333333,55.33333333333333,5.333333333333332,5.666666666666668,790.0,364.3333333333333,224.33333333333334,18.0,60.0,9.333333333333334,936.3333333333334,62.66666666666667,59.33333333333333,66.0
2,573.0,28.666666666666668,40.0,6.333333333333332,3.0,1046.6666666666667,315.3333333333333,320.3333333333333,37.0,26.0,4.0,1377.3333333333333,318.0,24.333333333333332,42.0
3,155.66666666666666,3.333333333333334,7.666666666666664,1.666666666666666,1.0,372.6666666666667,15.0,348.3333333333333,-5.666666666666668,16.0,3.0,654.6666666666666,43.666666666666664,22.333333333333332,2.333333333333332
4,476.3333333333333,32.0,89.66666666666666,6.333333333333332,6.0,894.0,258.3333333333333,73.33333333333333,33.0,104.33333333333333,9.0,1156.0,152.0,44.66666666666667,82.33333333333333
5,256.6666666666667,21.0,133.0,2.333333333333332,0.6666666666666661,1090.6666666666667,361.0,143.33333333333334,43.0,69.0,3.333333333333334,1042.3333333333333,244.0,38.0,40.333333333333336
6,22.666666666666664,3.333333333333334,10.666666666666664,0.6666666666666661,1.333333333333334,678.0,0.6666666666666661,114.66666666666667,6.0,26.666666666666664,1.0,34.33333333333333,807.0,19.333333333333332,4.333333333333332
7,560.3333333333334,37.66666666666667,135.66666666666666,8.0,2.333333333333332,904.6666666666666,421.3333333333333,180.66666666666666,48.0,126.0,5.666666666666668,1319.0,66.66666666666667,48.0,90.66666666666667
8,745.6666666666666,17.0,76.0,6.0,-0.3333333333333339,1371.6666666666667,489.0,139.33333333333334,21.0,66.66666666666666,4.0,1167.3333333333333,700.0,50.0,52.333333333333336
9,38.0,3.333333333333334,7.0,1.333333333333334,0.0,638.0,892.6666666666666,39.66666666666667,-6.666666666666668,39.666666666666664,1.333333333333334,29.0,629.6666666666666,25.666666666666668,2.3333333333333357
10,52.0,35.66666666666667,225.0,6.0,1.3333333333333321,1016.0,353.3333333333333,484.6666666666667,49.33333333333333,206.33333333333331,5.666666666666666,1111.3333333333333,306.0,42.0,169.66666666666669
11,541.0,29.666666666666668,253.0,3.333333333333332,1.6666666666666679,1380.6666666666667,184.66666666666669,400.0,22.333333333333332,156.0,5.0,722.6666666666666,831.0,34.33333333333333,46.333333333333336
12,1.0,3.333333333333334,4.0,0.3333333333333339,1.666666666666666,133.0,-4.333333333333334,5.666666666666666,-5.666666666666668,11.0,3.666666666666666,45.33333333333333,25.666666666666664,24.0,2.333333333333332
13,67.0,59.33333333333333,53.666666666666664,4.0,3.0,719.6666666666666,341.3333333333333,287.6666666666667,71.0,78.33333333333333,4.0,1158.6666666666667,7.666666666666668,45.33333333333333,56.0
14,216.33333333333334,28.0,37.0,6.0,0.6666666666666661,1079.6666666666667,293.3333333333333,75.33333333333333,68.0,39.666666666666664,5.0,1086.0,289.0,67.0,52.66666666666667
15,110.0,2.333333333333334,19.333333333333336,1.333333333333334,2.0,547.3333333333334,87.66666666666667,301.6666666666667,3.0,0.6666666666666643,-0.3333333333333339,82.33333333333333,695.6666666666666,42.66666666666667,2.333333333333332
16,412.3333333333333,54.0,105.66666666666666,7.333333333333332,4.0,826.0,198.66666666666669,23.666666666666668,65.0,61.666666666666664,7.333333333333334,1160.0,144.66666666666666,79.66666666666667,102.33333333333333
17,209.0,34.66666666666667,129.0,7.0,0.6666666666666661,1067.6666666666667,411.0,235.66666666666666,58.0,46.666666666666664,5.666666666666668,1119.3333333333333,223.0,64.66666666666667,13.333333333333336
18,111.0,2.666666666666666,13.0,2.0,1.666666666666666,677.0,1.666666666666666,271.6666666666667,-3.333333333333332,33.666666666666664,2.666666666666666,52.33333333333333,783.0,52.66666666666667,3.333333333333332
19,361.3333333333333,61.66666666666667,132.0,6.333333333333332,3.0,1076.6666666666667,310.3333333333333,148.0,53.33333333333333,135.0,6.666666666666668,1176.0,406.0,75.0,88.33333333333333
20,357.3333333333333,33.0,154.0,3.333333333333332,2.0,935.3333333333334,-6.333333333333334,31.0,67.0,78.0,5.0,851.6666666666666,315.0,66.0,50.333333333333336
21,26.0,2.333333333333334,24.0,1.333333333333334,3.0,430.3333333333333,1.3333333333333286,156.33333333333334,1.0,27.0,1.0,38.33333333333333,98.0,35.33333333333333,5.333333333333332
22,528.3333333333334,47.33333333333333,161.33333333333334,6.0,1.6666666666666679,1041.6666666666667,397.3333333333333,271.3333333333333,67.0,111.0,2.0,1155.3333333333333,359.0,65.33333333333333,139.66666666666669
23,708.3333333333334,23.0,213.0,4.0,0.6666666666666661,1153.0,280.6666666666667,216.66666666666666,47.0,143.33333333333331,1.333333333333334,941.3333333333334,455.0,63.66666666666667,29.333333333333336
24,10.0,0.3333333333333339,0.6666666666666679,2.0,0.6666666666666661,34.666666666666664,1.0,8.0,-4.666666666666668,30.0,1.0,48.33333333333333,7.666666666666666,3.333333333333332,5.333333333333332
25,149.0,78.0,158.66666666666669,6.333333333333332,7.0,978.6666666666666,232.33333333333331,39.33333333333333,85.0,38.33333333333333,3.666666666666666,1197.3333333333333,128.0,80.0,80.33333333333333
26,262.3333333333333,51.66666666666667,59.0,2.0,2.0,959.0,286.3333333333333,314.6666666666667,93.66666666666667,25.666666666666664,4.0,891.3333333333334,187.0,84.0,47.0
27,48.666666666666664,6.333333333333332,15.666666666666664,0.6666666666666661,0.6666666666666661,819.3333333333334,-0.3333333333333339,122.0,-2.666666666666668,23.0,1.0,689.6666666666666,256.6666666666667,72.66666666666667,3.333333333333332
28,68.66666666666667,77.66666666666667,127.66666666666666,6.0,6.0,941.3333333333334,311.0,57.66666666666667,88.0,47.0,1.6666666666666679,1181.6666666666667,131.0,18.0,76.33333333333333
29,309.6666666666667,41.0,96.0,2.333333333333332,2.0,1234.6666666666667,351.0,160.0,69.66666666666667,51.0,6.0,1422.6666666666667,226.66666666666666,88.66666666666667,20.0
30,53.66666666666667,2.333333333333334,16.333333333333336,1.333333333333334,1.0,589.3333333333334,3.6666666666666714,193.66666666666666,-5.666666666666668,23.666666666666664,3.666666666666666,42.33333333333333,300.0,11.666666666666668,3.333333333333332
31,290.6666666666667,83.0,99.66666666666666,4.0,5.0,910.6666666666666,295.3333333333333,148.66666666666666,57.33333333333333,112.33333333333333,5.0,1069.6666666666667,249.0,96.66666666666667,77.66666666666667
32,419.6666666666667,28.333333333333332,74.0,4.333333333333332,0.0,1247.6666666666667,423.3333333333333,528.3333333333334,69.0,84.33333333333333,3.666666666666666,1185.6666666666667,849.0,86.33333333333333,87.33333333333333
33,89.33333333333333,2.333333333333334,17.666666666666664,1.0,0.6666666666666661,403.6666666666667,-2.333333333333334,84.66666666666667,-6.666666666666668,23.666666666666664,1.333333333333334,432.6666666666667,325.0,7.333333333333332,4.333333333333332
34,467.3333333333333,89.66666666666667,132.0,4.333333333333332,4.666666666666668,1061.3333333333333,312.3333333333333,227.66666666666666,99.0,177.33333333333331,4.0,1159.3333333333333,314.0,85.66666666666667,102.66666666666667
35,470.0,25.0,192.66666666666666,3.0,2.333333333333334,1247.0,253.66666666666669,265.3333333333333,38.33333333333333,156.33333333333331,1.6666666666666679,946.3333333333334,644.0,92.0,23.666666666666664
36,9.666666666666666,-0.3333333333333339,3.666666666666668,0.6666666666666661,1.0,47.666666666666664,-6.333333333333334,203.0,-6.666666666666668,18.0,1.0,32.0,731.0,39.33333333333333,3.333333333333332
37,268.0,35.33333333333333,110.33333333333333,7.0,5.0,805.6666666666666,282.0,467.3333333333333,31.0,110.66666666666667,13.0,985.6666666666666,367.0,42.0,72.33333333333333
38,42.0,6.333333333333332,92.33333333333334,4.0,6.0,1413.0,242.0,3.0,35.0,84.66666666666667,5.666666666666668,646.6666666666666,763.0,36.33333333333333,33.666666666666664
39,54.666666666666664,5.333333333333334,10.0,1.333333333333334,0.6666666666666661,533.6666666666666,1.666666666666666,85.66666666666667,-5.666666666666668,24.0,3.666666666666666,52.33333333333333,93.66666666666667,38.0,3.333333333333332
40,516.0,35.66666666666667,110.0,8.0,9.666666666666668,899.0,322.6666666666667,575.6666666666666,22.333333333333332,107.33333333333333,9.0,1282.0,368.0,40.0,80.66666666666666
41,488.6666666666667,3.333333333333334,136.0,3.333333333333332,3.333333333333332,1375.6666666666667,421.6666666666667,330.6666666666667,33.0,90.33333333333333,5.666666666666668,624.6666666666666,168.66666666666666,36.0,24.333333333333336
42,50.0,0.0,0.6666666666666679,2.0,0.6666666666666661,506.3333333333333,-0.3333333333333339,32.666666666666664,-4.666666666666668,29.666666666666664,1.0,53.66666666666667,706.0,25.0,2.333333333333332
43,514.0,30.0,154.0,10.0,6.0,998.0,422.6666666666667,253.66666666666666,37.66666666666667,126.0,10.0,1339.0,626.0,23.0,112.33333333333333
44,460.6666666666667,14.333333333333332,166.0,4.0,-0.3333333333333339,1180.6666666666667,222.33333333333331,377.0,19.0,100.0,2.666666666666666,146.66666666666666,923.0,35.0,79.33333333333333
45,25.666666666666664,-0.6666666666666661,3.666666666666668,2.333333333333334,0.6666666666666661,209.0,945.0,7.666666666666666,-6.666666666666668,4.0,1.333333333333334,38.33333333333333,819.0,23.0,1.3333333333333321
