,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,-1.064984030322988,-0.8029827583835001,-0.8533439170520511,-0.1688919905800974,-0.1594585602768497,-0.92773099757079,-0.7597992994652858,-1.0509411880175754,-1.325825409372589,-0.7519977447641513,-0.0753880693819499,-0.7054275304747929,1.2124964872912896,-0.1523750628723386,0.2781343854613878
2,-0.949831637196644,-1.350440067634334,0.5559809223771123,-0.4970829225603312,0.0530542740158567,-1.1370466133877632,-0.48517309916412,-1.2769217578420755,-0.7794402286401215,-0.9080328110244872,1.2915523472079755,-0.6578491564468919,0.1542777701798404,-1.569570634835433,-0.1202389628136204
3,-1.571229704261799,1.0783731671050865,-0.6587756713386859,1.3666764098054556,0.1493133491086961,-1.092203973976029,0.3256405539116707,-0.930248339633118,0.6355457163289534,-0.3503861669317389,0.93164485561176,-1.7961751795812937,-2.669285704913285,0.5902803885786199,0.1967380544276261
4,-1.0499011415051434,-1.075613572468683,0.1976506351503125,-0.5945044402067603,1.2597903283802858,-0.6718654707740308,-0.1412249011608988,-0.0095380239827073,-0.6594139531842504,-0.6802991222763869,-0.2864107904626302,-0.7733689174560217,-1.1648382554988317,-0.5700382640309626,-0.2206177486550983
5,0.1742650693139286,-1.4590692272035417,0.9410177940170248,0.0050820891707256,-0.4186705352067895,-1.2607719779162063,-0.3994404845533174,0.4653033495790992,-1.203144858017787,-0.9169762963772772,-0.0276138648663268,-1.0473561878367068,0.4504790657780381,-0.3800531100505081,-0.2601290214440175
6,0.6878055434408219,0.816889115690023,-0.5453829382544891,0.8178077895295317,0.1032753008011299,-0.4811948369427805,0.4289849908138562,-0.771035661234386,-0.8686435442188745,-0.3234580589335677,0.7818698446789354,0.4777622012140373,-1.230167370822316,0.4580461733287251,0.2060316078775823
7,-1.498291291015904,-0.6745069057196342,-0.1409925911256078,-1.041854698817552,-0.1274853239536215,-0.6656542641351969,-0.6374952642638892,-1.7188067103966047,-0.7559470860613624,-0.4968346301493626,0.1356090725927353,-0.7740067946393219,0.1213085504058169,-0.5089618479050927,-0.453883236510029
8,-0.8585700183305428,-1.0894307192451418,0.8797812094588126,-0.5460820212345388,-0.527134162258489,-0.7233278971405133,0.9214411669740118,-1.0104346151278538,-1.5734250671177856,0.6135019894955701,-0.1067877605312244,0.1123816811301478,0.0729480582319506,-0.8456947362668764,-0.3026192508070329
9,-0.824861917347486,1.1098850069968484,-0.937341272490189,0.6897601571132915,0.1933593601543022,-0.8398920570274516,-1.1708082803347963,-1.7787445419794623,1.5316153492517903,0.1325760405207691,0.7042966049435534,0.5128364671812515,-1.9188365034187016,0.3465751563552313,-0.3152360829943191
10,-1.2120349392056984,-0.7636610788150813,-0.1699813376551144,-0.5520993058263439,0.6670607072064999,-0.518336198051518,-0.110089786794466,-1.1664533216800836,-1.0847556975779038,-0.3626162727257522,0.1390430480896572,-0.8414653922342589,-0.3451471413521974,-1.226478342406555,-0.371322900943879
