,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
ALE1,-1.273136246,-0.588899639,-0.500709144,-0.563050701,0.002584894,0.15159642152530695,0.5423715502313116,0.6929036037017158,0.5925489013880986,0.9437903594857373,0.851038286,0.3918394967609073,0.5773436434618073,0.8738461730247458,0.7628477901627074,0.753724635,0.8875309051584425,1.4516459742243315,2.1708546741385812,3.305166915440953,4.85762375,6.7521988873343055,9.248902238833548,11.826193457342333,15.110529169424181,18.816050526064743,22.81959493806084,26.61330679067396,30.62749488321852,35.50230057439191,40.471378864708406,45.174365141314546,48.70046445442471,50.98125314337047,51.625956079445814,51.337056178845984,50.55398539564129,49.74354514816925,48.37051035742392,47.433866469163505,45.69590548818684,44.86569840541059,44.00508080678172,43.127737424433924,41.29702437010678,40.761799291100836,39.27624559170083,38.85658047293479,37.704021922120894,37.09733213086132,35.99190987961894,35.310714324520504,34.36646780729694,33.70960066488054,33.329469216722956,32.69693048698863,32.04006334457222,30.965051609182506,30.584920161024836,30.07858507207888,28.82871287053664,27.937684756055145,27.324912861625066,27.153093447057817,26.371543189645724,25.444022456141134,25.29805198004856,25.551979787417856,25.658416592902025,25.152081503956023,25.751168666252497,25.214423061453914,24.73393691098267,24.817565829577358,24.714170075678464,24.473927000442863,24.27473812160827,24.096836603870514,23.500790493159318,23.535762586389815,23.403476842430976,23.16019272,22.85760808287661,22.853046505498696,23.16627481878065,23.090248529149108,23.74255409,23.39587421346783,23.34569686,23.08416642597856,23.16475429298797,23.18756217987745,22.574790285447325,22.66146025562729,22.78158179324511,22.412094025635906,22.45314822203691,22.459230325207418,22.20074094046025,22.471394531548476
ALE1,-0.33972245,-0.471971546,-0.336082566,-0.090997085,-0.002426589,0.095850263,0.15530169126313306,0.15166180787413655,0.37490798906485234,0.4634784848633532,0.2984704378962709,0.30575020467422936,0.5471958028098587,0.6030073481075635,0.4671183682523152,0.7461760947407013,0.8759986022809555,1.601548691150808,2.7202061860303846,3.5561660710326133,4.669970388060195,6.792022403835046,8.781825323,10.401573431239324,12.63160865422052,15.257177872137436,17.60247606910297,20.54228855,23.33165252,26.35032914728278,29.60923807488205,33.36317114338254,37.64124742,40.61017897083996,42.98459623491733,43.19328288255213,43.69437349576823,42.62910095726036,41.44249897245316,39.42357698603273,37.780776283140206,35.974180827743574,33.78539761650413,32.13167726344462,30.481596793774074,29.31804740376378,28.012542561583246,27.02006769085496,25.777654160750057,24.520681097089266,23.27948086144743,22.581836545226412,21.38431491025229,20.549568319713096,19.917441904493703,19.73059455719278,19.157919570660056,17.84149508,17.311285397984662,16.791995367823645,16.728904055748018,15.824999680818165,15.52774254,15.049704518965601,14.925948483740342,14.640824284936961,14.466109882265958,14.996319562593929,14.53648096111958,14.635971107085036,14.350846908281655,14.314448074391862,13.949246441030938,14.09362848212711,13.93711349640102,13.82913028919464,13.840049939361561,13.536726323613337,13.558565623947212,13.741773087859139,13.53429973468734,13.463928655833751,13.620443641559842,13.42631652748096,13.290427547625711,12.970117809395573,12.94463863,13.072034544286991,12.875480841282112,12.964051337080612,13.02835594361924,12.945851920135699,12.771137517464695,12.671647371499274,12.63646183207248,12.957984864765653,12.342844572028142,12.386523172695927,12.15963710811625,12.347697749880139
ALE1,-0.553116856,-0.580641332,-0.454278965,-0.001376224,-0.087702989,-0.050169613,0.20630845857166957,0.47154431798459207,0.5578710835482574,0.4915621186950268,0.44026650437456893,0.5053243566834285,0.7117579265095245,0.5966555724246848,0.7605513157411337,1.0107738246212479,1.225965182,1.2885208094782366,2.4595621510372108,3.6293523800518144,4.598964602,6.4956512192736815,8.194662055,9.816103912112982,12.310822325647898,14.908131967823588,17.57175057485258,20.734563087097428,24.46913403213329,27.38923071076443,31.30271074964962,35.02602168178593,38.27265873,41.11143309775066,42.73287495529388,44.00275418786052,44.19792774478706,43.674962701227585,43.267100011752945,42.091054220016346,41.359153381541994,40.563445803303196,38.999555122802356,36.30340758961897,35.80046034676993,34.65319014355454,33.79742916,32.922901494648436,31.589215522317385,30.881085822186616,30.22049839874309,29.064470407716886,28.412640772084135,28.02104254568671,27.15402155241709,26.58351423217041,26.30826947240227,25.577619746472255,25.272348285638532,24.683074277225828,24.539196334619742,24.056266892481098,23.998715715438642,23.52704628619966,22.90899668926574,22.91149891435452,22.61623635387598,21.941886692444015,21.69416640865268,21.227501429591285,21.019816747220748,20.63572519608973,20.22786250661513,19.991402235723417,19.432154928376328,19.205703557839797,18.81410533144241,18.603918423983092,18.22858466066292,17.554234999230957,17.42662151970209,17.480419359111323,16.797311909868583,16.77729410915818,16.590878340042487,16.050397720861387,15.895259765355714,15.730112909494823,15.587486079433145,15.404823647950668,15.258443480255805,15.00571874628684,14.93940978143361,14.813047414449146,14.737980661785105,14.864343028769605,14.850580790781203,14.609116069711863,14.139948865561623,14.205006717870447
ALE1,-0.444469577,-0.32440692,-0.376711444,-0.401674967,-0.190079394,-0.002258604,0.2592640136860699,0.32583340738810807,0.493445631,0.6610578542449138,0.6051871131021185,0.560015025,0.6016208955823483,0.718117335,0.841746209,0.9784512135029363,1.2768247459889526,1.6976384133198363,2.448921570814465,3.547316566898433,4.625502997037138,6.469237454749486,8.803921191014524,10.946029181212888,13.614748625161475,16.813645740380025,20.22057221091748,23.566872983619156,27.161620243530297,30.37121601130809,33.94456596610071,37.11136712,40.36494624082962,42.92549042001235,44.715731614928416,45.62392834329219,45.36240572517696,45.11990293383374,44.60161265429632,42.804239024340745,41.43005654006254,40.27341332448926,39.46031572998555,38.344089646302834,37.527425834279356,36.06289917283408,34.517538247607746,33.504732471997855,31.838120151099915,30.991737859745154,30.175074047721676,28.900745653996594,28.351548155954628,27.911714661851704,27.05819993545747,26.232026210048005,25.535425054522882,24.690231502341412,24.49408954,23.512190981649617,23.1151521,22.83817587,22.31631937335907,21.565036215864442,21.157298679439315,20.80662062333024,20.725786359549186,20.07435729260765,19.853251806382914,19.338527744365223,18.962886165617896,18.72513833,18.23062283489527,18.05825565477386,17.883510996305933,17.465074807321596,17.135794056331072,16.84930791557756,16.60561638506108,16.47010011931049,16.12061080237467,15.972018405718291,15.592810609451188,15.278983467712903,14.99606354447919,15.050745546448729,14.45994217734298,14.46826335155571,14.341068260017849,14.090244294461897,13.79424824032236,13.718168933234336,13.500629664529372,13.365113398778748,13.243862003107171,13.431682792480819,13.549367970632694,12.978773167472173,13.050097517867238,12.484257671399746
ALE1,-0.384459904,-0.499309763,-0.275352537,-0.321292481,-0.041345949,0.041920199,0.13523570921647565,0.3678066741110866,0.5716651742039209,0.40513287835340434,0.5903282763250594,0.9348778539466644,0.9119078821052757,0.7726524278164796,0.7195343679331766,0.8530473292615439,1.4617515830597714,1.9871896889327811,2.4695590976030446,3.4141991895823356,5.482932278552226,7.419588029433846,9.934799946071738,12.26912333445835,15.22794283228409,18.690666087381466,22.070123194553666,25.71804184762274,29.169280116799385,32.921999266395005,36.45937493,40.58822736847634,44.16436485954085,46.99397826575855,49.648445636685196,50.44952340465552,50.64333254206768,50.489720855377996,49.85948225297844,49.178996837175724,47.143283082727905,45.74642167012023,44.10981117641745,43.40922704,42.329638358705665,40.987330629221425,39.646458522977206,38.549642367548365,37.00347613797129,36.084677264313584,34.8328138,33.982924840821624,32.92917738259545,32.14102022378599,30.785791885140924,28.76874123281424,28.43998351083362,28.315084288945794,27.025894619344857,26.204718126013294,26.10709574568715,25.267256150234406,24.744689290841592,24.171875618045668,22.988922068211377,22.85540910688297,22.134726240357747,21.958144581826673,21.408300880872137,20.69910300026761,20.567025662179297,20.40623585928921,20.394750873368476,20.14064555987253,20.109061848590564,20.130596197191895,19.994211989383334,19.979855756982445,19.727186066726556,19.52045632015357,19.45298202786938,19.486001362391406,19.504664464512587,19.460160144069825,19.019423809362127,19.042393781203597,19.106996827007634,18.861505252952234,18.913187689595482,19.01798818612207,18.84858464,18.878732731833317,19.152936770690534,18.748091016985104,19.177342365772063,18.692101710621603,18.822743425469778,18.568638111973836,18.939028907917105,18.82130780222972
ALE1,-0.04668722,-0.167466565,-0.154046638,0.022531351,0.001341993,0.040895462,0.040189150427753256,-0.083415442,0.15884955942359294,0.18780834971424096,0.29304883150221445,0.083980492,0.17085686271483527,0.3891072578321732,0.44349327862194976,0.5240128418691066,0.9033023634807783,1.474708737752408,2.5447713545898605,3.7801109696714783,5.622172556940181,7.820921683154654,10.240746452319733,12.818785100145897,15.672285411712425,18.632438828983528,21.57564075925523,24.07810402754238,26.923128595609207,30.066216810082214,33.16339474726519,35.96745322,38.17609071538088,39.485593086084926,40.95825351915827,41.34248722,41.295870635229754,40.88055920374432,39.92774437,38.52147726299376,37.01703279179659,35.69411049388469,33.830153235908426,32.601876740409885,31.170182400918456,29.75967742017631,28.447349801639053,27.46557617959017,25.827638748272644,25.047870346300023,24.28858499111833,23.152129050199896,22.51221041597235,21.871585469786496,20.907469646695347,20.36925993446424,19.711683501278976,19.251168104461797,18.727790943355178,18.02430423287988,17.954379349007343,17.314460714779777,16.842644326629667,16.49443253118356,15.855220208914327,15.588234288673709,15.260505540018546,14.891810697781473,14.528766351210894,14.201037602555731,13.941114801898191,13.615504989117944,13.320266590544989,13.463647918081605,13.162052711883883,13.044098614846355,12.853394386103021,12.709306746608092,12.50376996674029,12.606185200695036,12.32224779345499,12.47057330469981,12.36674544682846,12.326485665204862,12.171097034376983,12.19228639312622,12.201468448584254,12.219126247541972,12.183104337668226,12.135075124503256,12.079276479796876,11.916824729385898,12.037604074256674,11.957084511009496,12.034778826423446,12.045373505798064,11.974742309967214,11.840543037888592,11.946489831634858,11.89916693042818
ALE1,-0.17811011,-0.175674417,-0.073375276,-0.017963242,0.052062955,0.014309701185454516,0.076419894,-0.039275563,0.21099197705365721,0.13061408103321406,0.3370391321766162,0.2773646336159957,0.4064564060124535,0.2992858779852075,0.43690257874747557,0.5775638967832424,1.022078018714458,1.5835054439481364,2.618066393,3.720826769946197,5.5238491193138035,7.686745230409295,10.003698975543939,12.291424394852983,15.195380350318736,18.115777239061387,21.072709535086062,23.504749813159076,26.085976337633664,28.200767495807828,30.01414154390534,31.837867290732735,32.96985599302059,34.13229087,33.63358255864395,33.93378182181118,33.714569378119066,32.80970912443442,32.060124351698335,30.490319685480966,29.157386243141985,27.68013794203904,25.54342554,24.13681236,23.12843511815429,22.041506751514248,21.02095104143653,20.48936086548317,19.27151395608258,18.668679735929274,18.17118927343912,17.452659596892758,16.957604828221417,16.201930820938333,15.726361602817391,15.333605974535706,14.982257141173632,14.563926727794517,14.310614570639192,13.821649036514849,13.467864509333962,13.024568234312154,12.816925336259345,12.374846908146925,12.392505688333232,12.088043960983079,11.73060589307399,11.508957755563095,11.301314857510286,11.044958083081463,10.653420301709167,10.608359966061354,10.506669749126402,10.162019073766013,10.247877280878766,9.884349978,9.905662299,9.635300285450262,9.582932868346044,9.481242651411092,9.176172001,9.138418746414812,9.028203601114067,8.903983216355183,8.676245844297272,8.506965123890593,8.519752516439308,8.485652802976084,8.679290462,8.483217109,8.349253949123206,8.062451001959378,7.955889397386817,7.916309372831299,7.942493081383415,7.849936716,7.831060089173247,7.683091689681077,7.5132020458196935,7.389590584515548
ALE1,-0.198866768,-0.235519906,-0.196047296,-0.06917105,0.026691002924975865,0.001315754,0.033269771,0.054885724,0.3105178650143954,0.2729249031482537,0.2851426157547571,0.42799587084611174,0.44115340749924664,0.5652101816575438,0.7729112959680217,0.7616334074082032,1.1986515891021645,1.5557847268305778,2.5003078937175727,3.7615517643268905,5.431619095230557,7.518968302848497,9.832815106,12.035762671066335,15.27439633583509,18.430325484498322,21.70561228708656,24.335239969623697,27.20170331191756,30.023994924018726,32.12920078852309,34.14982248882862,36.16292559676091,37.80855750245159,39.35738753133691,40.262438088264474,39.36584594775683,37.88938237,36.61498096320134,34.871607356658686,30.444096272872947,30.47980958664577,29.227963956503036,28.066341434839035,26.584238913266102,25.59554401618633,24.51756583467454,23.845591641317117,22.98659246267562,20.59380044,20.122948592521677,19.601346246628854,19.20192102680103,18.73012935538085,18.206647361394733,17.651211349822372,17.413435866018965,16.884314927752925,16.5196632,16.290346130267764,15.710474693482421,15.278155632021697,14.992449121838959,14.679487714303269,14.40411926863372,14.302618271595113,13.923869180793668,13.485911175053047,13.641921966797565,13.19644536868368,12.830853814535395,11.980313052313768,11.759454401350128,11.885390823601742,11.670171116918025,11.26604677685694,11.153267891258489,10.853464020375934,11.058345662546463,10.843125955862746,10.406107774168758,10.459677744828037,10.248217334330926,9.974728537,9.815898272870202,9.860070003062951,10.054613580720268,10.148595985385636,10.117581791846048,10.022659563134049,9.611016630699726,9.433389885882152,9.043362907,9.173998449005738,9.455945663001842,9.312152583863828,8.876074226216499,8.821564431510563,8.604465076733556,8.367629416976808
ALE1,-0.031477472,-0.049104856,0.025433797055474786,-0.017879204,0.010324610685885959,0.060688565,0.048097577,-0.04406846,0.008310053,-0.010324611,-0.004280936,0.047090297518554494,-0.060688565,-0.042557542,0.081337787,0.28228996533847056,0.6333267286585723,0.8101042091827545,2.3618176493394625,3.9361948690505613,6.231280278591026,9.312043379350065,13.129127495853716,16.818790807307163,22.091896850293463,27.98045041806766,34.781598842564996,42.052642963156494,49.90136164261196,57.46703489741043,64.97076048809362,74.18283141763159,82.03709013208922,87.21097918458189,90.57478770999789,93.3840891,92.52286547258348,89.29101050812852,83.18538829617792,78.35095229745534,73.62278424286554,67.60832078867809,66.85588330747258,64.58446895657782,61.06201397428115,57.64633057566289,53.26819200530188,50.998792212589706,47.98853864822208,45.83547959055576,43.95640044572463,42.22690224595243,40.61324114,39.30478560207405,38.22447878,37.25849812808615,36.181716779480176,35.45244671737471,34.43509483515575,33.42831938339554,32.47492972,31.73357231227337,30.947894621054793,30.327914340356024,29.664117419185455,29.15141236171076,28.569205046935956,27.978939499430695,27.661142946123704,27.17613806365991,26.630696435717773,26.04546728366904,25.69795599716854,25.27338786,24.752120930432305,24.276685199335923,23.836000596889598,23.286026213036592,22.983338846099162,22.66201681597258,22.095422327113035,21.543433385077424,21.143543585828983,20.496870409210594,20.14180452952528,19.845160837135683,19.495131352906892,19.06099406455406,18.773415883986228,18.47677219159665,18.230996093318012,17.832617212706538,17.605475777617063,17.340057737057954,17.05197591694447,16.690866362711304,16.381128042134755,15.985771,15.824606344188249,15.498751558150799
ALE1,0.016229227104463652,-0.01810183,-0.67039192,-0.146063044,-0.002496804,0.1036173730514657,-0.620455836,0.602978207,0.26590964409601214,0.46877498290151776,-0.242814206,0.7996015354153395,0.37826583174219564,-0.08364294,0.5686471496981549,0.9681358168846147,1.4269235831064864,1.785839182531721,2.5317594282939577,3.184049517684197,5.162766822341955,8.417975258868779,11.570190523386557,13.470882697734451,17.98697724,22.465619719853596,27.724513502737274,32.15321989912412,40.10866218551611,48.53537625897952,59.94577131549152,73.74373535948479,88.26265161,103.92385576333353,118.89843877239923,133.2269737024995,145.85143978663274,153.07968785853694,161.21926945246008,155.91043958617806,150.04919179730248,142.34655093311437,134.14767024015575,130.10284748489323,124.38828694100009,120.7647998894109,110.34688449044009,104.63232394654695,101.91080740133945,98.39031352175923,96.84853694683656,96.40223320146424,93.10957270238869,91.19951751240366,88.52793705059462,87.57603046081437,84.41757318587186,84.61107550904023,81.61491050514209,81.60554748950496,78.20053080278322,77.32977034852534,75.38850511,73.58144308844032,71.98348841969467,71.48412758571166,70.54470501678114,69.40241710904495,68.93738733239826,68.21955613,67.62968614840518,66.29389591750062,64.35887268581641,63.756518679824445,63.556774346231165,60.99755007206831,61.94009364621123,62.31149327,61.04748615546658,60.85710483751053,60.198572737695386,59.56188767,59.05004281953446,59.12806794984432,57.68928455,57.12438260348747,56.90591223861992,54.886621866201025,54.68375652739552,52.30555055555139,50.72944292329242,50.34555928,49.00976905126343,47.35875729390709,45.682777494851564,43.722786221468255,44.10042785216777,43.941256586335804,43.379475648104886,42.98934999655565
ALE1,0.000491617,-0.257115544,-0.176490402,-0.079150292,0.13126166393114275,-0.003441317,0.00442455,0.20598740519530698,0.14895986580949966,0.025072452661001405,0.017206585,0.11749639580352253,0.3190592505292305,0.073250891,0.5117730043158021,0.3013610486509016,0.9394795497093851,1.5628495492026409,2.417279406552171,3.7682421499333585,5.634419214662249,8.007944733237345,10.465045094015796,13.129607710146102,16.30840141418642,19.439016679780096,22.428046330346916,25.724828046909614,29.42571870636142,33.22001654239346,36.67608207586137,40.89415352353626,44.59504418298804,47.53392892823292,49.73243889,50.54852264817954,49.68622692332854,47.38251097882921,46.18493265172706,42.84980483109463,39.86667458,36.820617391201274,34.776475074251124,32.87981777295394,31.186689793257862,29.21039058350809,27.48874883,26.040445980406965,23.32180553,22.722033128215173,21.985591283387993,21.18818897,20.25510043305984,19.785114849845733,18.780250276530154,18.10673537171493,17.912055151053032,17.23362407904935,16.67613071988115,16.276937944180442,15.938705641616307,15.381212282448079,14.890578797042542,14.58675966479743,13.998786069060916,13.838519018718012,13.616308261800874,13.01063646418603,12.702884398190154,12.449210171267065,12.31352395686633,11.876968310533526,11.80322580270708,11.753080897385056,11.128727664454164,11.217218673845949,10.823925298771334,10.545670235906078,10.380487018374776,10.130745725202397,9.894769700157639,9.753184085130812,10.017673879868445,9.708938580434905,9.497543391332341,9.431666751007313,9.338259574427129,8.929234464349538,8.806330285,8.708990174307782,8.798464417137257,8.406154275500333,8.484812951,8.600834496162287,8.487762650828335,8.391405774,8.573303959907046,8.265551894,8.470064448949978,8.474980616138406
ALE1,-0.304050823,-0.063654293,-0.528646643,-0.095255715,0.08080935,0.11918250538989958,0.10451041665821242,0.18125672694715597,0.22414437093217648,0.28170410364891624,0.6191621444782982,0.5841748559642059,0.49952819020433414,0.4645409016902418,0.722995388,0.7726547650562174,1.2816633818256493,1.8132444427977288,2.755643988257786,3.4655473584307064,4.701388678524988,6.548943236510737,8.866004633911308,10.692115369904547,12.921144234914868,15.62645167260077,18.346431199018422,21.428698454888316,24.81117921865332,28.732012776651164,32.406806692840284,36.84342060086835,41.46174268472767,44.68621634,47.48181355357066,48.90162029391647,48.46371487638536,47.13306929063997,46.04056299123234,43.93568256933657,41.95720783497551,40.08482358836688,37.54542361557034,35.76558639,34.30176338365157,32.49709646965084,31.047945551841597,29.88772191982612,28.61125020016706,27.443126212680657,26.48266871,25.457879745058847,24.418418689527474,23.532450254573984,22.63293835309895,21.964794004700913,21.38806805532357,20.722180951345806,20.29669037812614,19.423136787484133,19.16016781252342,18.41414853,17.910783025907524,17.05867325725799,16.505648374293433,15.80364535959144,15.366868564270435,14.97072216851421,14.606177194641631,14.428983507650926,14.045251956206114,13.97866324580834,13.48319809556049,13.331962719402846,12.945973923537757,12.55998513,12.203340509271051,12.00357438,11.462964339424587,11.262069586021099,11.040859632835302,10.093945598534695,10.262110307844365,10.189878486395907,10.058958310020634,10.016070666035613,9.712471291510187,9.461917160860919,9.535277604519484,9.353569429,9.172989875067179,9.363727028579433,8.989024454815684,8.825374234346562,8.82311699,8.467600993734775,8.572562859,8.419070238699101,7.5387449147962995,8.027438332
ALE1,-0.533342128,-0.62434596,-0.258838767,0.069371773,0.045501916,-0.172310534,0.179769864,0.035058853,0.7153497916912712,0.5437851909728104,0.7869593641650605,0.6720856749883214,0.6765612732679545,0.7720407032329928,0.5422933248795995,0.7929268285378621,1.004771813772808,1.5821239918427137,2.514540300095144,3.585700155015562,5.255098313310713,7.1079960010698855,9.882866934429181,11.828260319967011,14.756793460926279,17.491384009769003,20.534790839904925,23.52747422287188,26.18001213658847,27.542085879683594,22.53090767261172,26.03977672382727,28.902667756685506,30.859996070969025,32.39661814696903,33.35141244661954,33.55878183,33.0366287,31.568632465240906,30.736171185233104,29.833592198844766,28.383498356250573,27.204924142619515,26.711116465769003,25.3326322,21.101699955322395,21.270280823854435,20.948037747722424,20.506445384134043,20.164808048790373,19.22045681,18.63713716934959,17.97624049006025,17.04084045,16.529130379652482,15.856298771617537,15.46841358738454,14.776187720137937,14.462895840565066,14.012352280417545,13.916872850452465,13.60656470306606,13.206744590087416,12.883009647862195,12.518994321120447,11.962528268355367,11.30461532125249,10.898827743901004,10.54973107809128,10.415463129702925,10.220028671493216,9.762025781,9.869440139590324,9.389059257578667,9.145885084386418,8.675947265027238,8.931056366965091,8.495431467749512,7.895701298281568,7.776352011,7.615230472759254,7.560031427310702,7.546604632471888,7.673413250394187,7.357137638634979,7.166178779,6.869297426157268,7.152751983866046,6.97074432,6.720110817,6.833492639920416,6.702208423718483,6.5425787517456255,6.227795006079628,6.447099321780587,6.375489749,6.177071558910709,6.048771074895155,5.856320348871868,5.959259109302918
ALE1,-0.750990942,-0.456007661,-0.363255185,-0.115408408,-0.338926667,0.21606765113022733,0.24799883110023915,0.273847882,0.6783094945053525,0.6083650050472499,0.7011174801982243,0.8729376390843548,0.6494193792944019,0.43806537854064986,0.47455815564925335,1.0341140713137718,1.175523582609464,1.315412561525583,2.344812982462879,3.628142311,5.194290661689466,6.720905170730875,9.410726950107533,12.009316786712876,15.339282697868867,18.371224262638258,22.525318723495914,26.153308981038464,29.439179453188288,32.51521645696389,36.675393047339625,39.85178518816377,42.72559138546276,44.414902859113155,44.94404812718724,45.80010785685883,45.71343751122602,44.787433292096324,43.567966323718665,42.34089669344339,41.367755970548465,40.70176278831728,38.67337259403321,37.94655811662107,36.35760178001926,35.20351770396106,33.39712523708737,33.22530507820128,32.065138872625006,31.639389806358444,30.77572741478924,30.22985629054041,29.279523553338358,28.887226199421335,28.140644801075382,27.65407443962794,26.72502915573923,26.034707455435644,25.01595076115506,24.25416403901389,23.246051071389935,22.44777157,21.85476394412614,21.07168976867163,19.856784397432556,19.17710642378564,18.60842731384394,18.263266463692105,17.652012447123766,17.75844971369043,16.864376674530703,16.43862760826418,15.88211275735868,15.530869777688766,15.32407737407365,14.878561386873274,14.215609269401153,13.69862826036323,14.046830175274083,13.406686043494792,13.29264611503052,13.218140028433869,12.61905027090173,12.547585249064095,12.147685233249463,12.012357851471936,11.527308022403982,11.845099289724354,11.331159345445494,11.463445662464002,11.024011804781793,10.90997187631752,10.96471104198036,10.76400076788328,10.526797716677681,10.500948666225748,10.590660076617619,10.326087442580599,10.110171844688299,9.997652448603557
ALE2,-0.260242602,-0.274724906,-0.253659737,-0.263534035,-0.202313389,-0.12661044,-0.173348782,-0.033792041,-0.288548922,-0.018651451,0.14328703141724433,0.31509981181495766,0.33945641286751144,0.4533399799510563,0.6442430692818655,0.7245540241037771,1.1629728430496713,1.521080707173654,2.1319705930321984,2.570389411978074,3.0463305622752235,3.6052158134539756,4.194382244319714,4.570922130861837,5.060687297972587,5.574150779620934,6.152126339732782,6.685996703344081,7.338358639643446,8.090780126212755,8.701011726,9.243439813861803,10.03140877223752,10.722609612918014,11.043195145690742,11.688974216840775,12.426913400081565,13.010155252312872,13.775742469180862,14.35635117535246,14.837558617769048,15.445157071052925,16.013258333440778,16.193628838532632,16.427320551334134,15.933605665133783,16.096202434322436,16.397697658162105,16.494465775857364,17.08494877975296,17.45029779554123,17.43844864,17.922289226748738,18.295537680716194,18.988713380941462,19.28560059917659,19.626593013912288,20.258548068248704,20.764112111717864,21.349987110008932,21.50534273,21.80420480531324,22.355190618312804,22.422335842836052,22.911442723431847,23.321555222235602,23.587502974268826,24.204317438761787,24.683550021633582,24.708564909201055,25.10814482376586,25.30497249173106,25.50048358666639,25.79802909141646,26.362180634714704,26.59850549357594,26.99216082950633,27.26798287926357,27.58725183900646,27.905862512234435,27.97629916933233,28.476596920681995,24.827714768404057,24.871819964904645,25.831601703678093,26.25487993278051,26.756494257160032,27.298264058950537,28.00131405689982,28.95780436309858,29.377791159626355,29.98407303988038,30.799690031883298,30.995859413333584,31.610040731766773,32.18274999975918,32.661982582630976,33.02864817144906,33.58621684959797,33.861380612840286
ALE2,-0.497302249,-0.533110676,-0.447614587,-0.415969931,-0.342409985,-0.319648039,-0.252194956,-0.188072889,-0.054554647,0.033162119,0.23801963043207866,0.4098445619016678,0.5958263132500081,0.790690775,0.9833345593429792,1.0779909432381833,1.4291355931719927,1.6464844160164047,1.9865256778100167,2.309634272689822,2.707968322219484,3.082985256654734,3.4957537107666456,3.8893688203367245,4.304080367373181,4.6985282310537775,5.175418751675348,5.574307970612024,6.088672426206766,6.515597700197437,6.933640263675961,7.302272749930581,7.687837903099023,8.018996454380472,8.396234066443757,8.743492530528494,9.1323887,9.326697993,9.819133256610334,10.219965568471546,10.61552377096616,10.90643254023939,11.222601517531562,11.463267455470394,11.778048509245057,11.932108019690329,12.036479868208207,12.292968134246813,12.473953360932063,12.60580609509693,12.716562391795431,12.901988973736767,12.924473334720668,12.974716166055066,12.95750591443776,12.883113213898424,12.803723988695996,13.017186625691336,13.243973328454906,13.486027189911255,13.732799991327202,13.92905237670522,14.17221657697561,14.07922570130142,14.242445506962369,14.337379475561063,14.461182253324289,14.68325002,14.747927252044947,14.840918127719123,14.971660523069982,15.034949835469106,15.02689987906747,15.129328634660812,15.26034861471517,15.297267380281335,15.447718289581033,15.503790399689032,15.515726541939758,15.602610554136824,15.660903341872858,15.939875968895388,16.107259545108885,16.129743906092795,16.262706979071687,16.345427220716168,16.526134862697926,16.627175694773744,16.740985423210784,16.85201930461277,17.04383033473473,17.048271689990816,17.12460748345468,17.15541938554374,17.327799486420325,17.55625169740495,17.74639721930587,17.936265156503275,18.103648732716778,18.29712527105976
ALE2,-0.816120062,-0.646172634,-0.565173671,-0.472143031,-0.42315692,-0.32217678,-0.190258043,-0.069726429,0.045433901,0.15973482628497912,0.2922981169294791,0.5116613580121937,0.6906325429504008,0.8158908872708943,0.9892759367848577,1.234206490001601,1.4810707054805847,1.6342597269222852,1.9283912421448512,2.1709584303744163,2.548237423,2.769534326218155,3.081283653163328,3.327503314554896,3.599719990805443,3.8697881534312715,4.105050395,4.386935382898561,4.615752083929995,4.861112339871681,5.056412228357664,5.211749763424077,5.485040696486971,5.523713941731722,5.734053425590662,5.897340461068496,5.967167153871514,6.087054214130242,6.257431344569605,6.396655027450702,6.610646984471651,6.724303355218718,6.880500295735013,7.042498223038017,7.154006080160379,7.283991154455235,7.363915861,7.495404895126527,7.456731649881776,7.6367770916323305,7.670508756,7.801138383922519,7.882352198936496,8.137165914826895,8.383600427580935,8.605112182288362,8.768828920491135,8.993133742910684,9.100129721421162,9.129779209,8.923092198745188,8.942213970005099,8.969070390313947,9.116243573606464,8.994422851085515,8.953601092216058,8.865512033603006,8.936412983218382,8.892798156636804,9.050713908052867,9.122044560393181,9.176616806,9.261697945999222,9.310254353917635,9.355587991398977,9.535848284512003,9.595576963278885,9.670345237418736,9.862207504,10.024420282770665,10.03215493181962,10.141943978042214,10.246146888840563,10.31532902755617,10.437794304164543,10.532973457739123,10.606237772341672,10.759211942420906,10.906170274350954,11.009513779699422,11.173230517902194,11.294836389060684,11.468865992662057,11.554161983562974,11.784482644131705,11.887396446755242,12.031561710973167,12.072598321205083,11.990954803466169,11.978923127167807
