,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150
MG,-0.763811777,-0.773131717,-0.778036201,-0.781912567,-0.783347736,-0.787418747,-0.79185929,-0.778202152,-0.710374129,-0.591795416,-0.40950265,-0.192488097,0.075380768,0.33902649035050264,0.6136930094750626,0.8974098956752923,1.1773977735553955,1.439106978089461,1.691295270166488,1.9085702937876854,2.0712034431296775,2.236733737831668,2.475004531890779,2.6872310997571636,2.9116771950290308,3.0729368935562835,3.2333999728503704,3.4011344157866494,3.533337576251819,3.5958470159291354,3.7369678938519657,3.8536553226589865,3.973780152634244,4.127821325358779,4.232398843076453,4.304169279662217,4.866535947658635,4.987995987617332,5.132622700590828,5.234117307981359,5.318248357884311,5.346600077,5.446383726235078,5.505291923040241,5.6325438671358485,5.777678034275643,5.830117258872729,5.841323487501655,5.845630104430405,5.855262908782798,5.839776371140998,5.737971508,5.6128533356379755,5.500293974,5.455160135773306,5.364012698104784,5.133053062573269,5.103280105570079,5.052176923485412,5.012213423212938,4.924929641552111,4.792364164473402,4.710051691,4.685269245615984,4.590608591139813,4.416419550995905,4.342305989,4.2284325084941505,4.162413737,4.085985467402833,3.9805220833449813,3.912184718776741,3.8521986189459163,3.816416023725712,3.7525354088128786,3.6458417689254174,3.6159332762037444,3.543681415857897,3.514891786587864,3.4841934458687542,3.444145138643846,3.3630019797600754,3.3568115162478853,3.3153003445954314,3.2868538837723205,3.215821734,3.1562831461376315,3.1399550326975647,3.1058245079918465,2.939332753317993,2.8179484734967786,2.749527245508954,2.581477995613118,2.449817588543136,2.377993703596645,2.258310113982543,2.615498626493039,2.611115638905555,2.5038373416640796,2.468133115172169,2.447993462038764,2.4334215962399632,2.399507917583432,2.3546963235314635,2.334741269824624,2.3066824899980776,2.285218505259948,2.244783516073258,2.207765336837951,2.180444288694484,2.153833942793105,2.0880344040756658,2.0351547716464053,1.9458629300778258,1.914858662708314,1.9011147192324527,1.8677802032386466,1.8257423737513494,1.8000649043267385,1.746823898816788,1.6856365706669056,1.639540828409142,1.6234671358263753,1.569308017353626,1.5385971331978343,1.512918498232648,1.470547712653957,1.431744702,1.4009435719847076,1.3456534351371614,1.3065724710889324,1.2703635100254052,1.2078661697693134,1.1679716028966591,1.0808351233639453,1.0461446396640506,1.0070649521602628,0.9810092370675672,0.9602805419275013,0.9339215087752188,0.8918776295773089,0.8655699357123305,0.8385871163438174,0.7980526676945874,0.7676772927190711,0.7516785832467352,0.7135035772381475,0.6947549135300625,0.7111047282256278,0.6631584960456864
MG,-0.925303241,-0.922848779,-0.920468301,-0.924455227,-0.922650859,-0.912032507,-0.911740733,-0.878193478,-0.784324836,-0.619691952,-0.405249359,-0.137793762,0.13261620306966143,0.40615725401264646,0.6855227887267569,1.028902920018082,1.3054412418067924,1.6023630922190863,1.9027186251701582,2.2010309099884506,2.433160914764708,2.648371211005357,2.9357012729931666,3.1915980931773307,3.4508918536211413,3.6676774612040153,3.8544440162162315,4.0411272628281845,4.203490617,4.338292433711334,4.495723331,4.661276437440462,4.817711963521006,4.9095909721581314,4.936614085929438,4.979893826652109,5.538974780261051,5.6709557664915415,5.752425720752229,5.870331583477295,6.062478273791276,6.255197411034185,6.370118879361798,6.470300089028255,6.630351010973671,6.787757765,6.845443032596757,6.928978491265045,6.9106691808524205,6.923623664844374,6.859155561978981,6.7401300032732925,6.613370305814551,6.541405501462149,6.467973226021829,6.325292466293927,5.853063267305406,5.8121819315797945,5.746607398,5.697331561227355,5.604666756233847,5.428213903,5.367167550036471,5.369409217576941,5.234388002005186,5.083250912382177,4.989868411903121,4.888369197852216,4.721842643466861,4.635333446772107,4.539137109333315,4.422788353316706,4.385287196267214,4.3742664550957695,4.343739837354953,4.283031102366611,4.264058710369744,4.178881116032834,4.160007683981116,4.104785925514067,4.0471328494041465,3.927081059971692,3.896958607301307,3.826824867194806,3.8040604721847413,3.737961778052632,3.680540256003938,3.6592049802466313,3.621884204476856,3.5108735132973896,3.4108228441755157,3.332900129,3.2816438174912665,3.2305469071249413,3.1059717657184147,2.9920936782146206,3.2801845051873824,3.2254297399780385,3.154877293294862,3.0756520036789845,3.0199951100633218,2.9259937630400024,2.264879389282528,2.2644364838634052,2.301417532306057,2.288467266460953,2.283099730097802,2.2479600692604436,2.217511543,2.172606150420838,2.1451948006336474,2.1073886604665995,2.0740537004573367,2.0319797947140956,1.990072283763652,1.9532808299214675,1.9156375879254885,1.8855508784994541,1.8752949539540138,1.8125076161020677,1.773360771260293,1.7019641401880377,1.658213632076267,1.6257455567463623,1.5928105991626145,1.5684142808394592,1.4926646332231182,1.4583097697073633,1.4256668632909626,1.3558725174999928,1.3298860133167767,1.2935003341010582,1.2518792686228077,1.1847230406741613,1.1448000568122085,1.1096779900873646,1.0799763530670776,1.046787974,1.0317608810139327,0.9827042216760481,0.9540505166380236,0.9014801964770301,0.8778110644698339,0.8229078315917991,0.7949785377731223,0.7687346156282661,0.7287049570525844,0.6987044976292205,0.6923637903865082,0.6382466313745181
MG,-0.636332342,-0.634482185,-0.641137866,-0.640158923,-0.652398764,-0.656543482,-0.660535569,-0.634294145,-0.550974866,-0.426932543,-0.235134738,-0.005008852,0.24981084183447574,0.5136861202773261,0.725878332,1.0205437518055194,1.168654598574183,1.1290664578693193,0.7944883225069745,0.7718058483488686,0.9440839014644798,1.0455525339507326,1.296354776274407,1.4768386790650136,1.7014535002108324,1.882027427135501,2.0617354684155917,2.233066880575243,2.433032128081183,2.5754146204253274,2.7089712510096366,2.842152522026335,2.9867519280491788,3.1936105155369554,3.3463637104223714,3.494854689924815,4.104548965564643,4.261674547,4.449691782721372,4.569538437012337,4.782783853848502,4.958564689408505,5.109270695523954,5.219495534845105,5.412971496435778,5.616267692403954,5.753119583708083,5.8597274176083305,5.877946371,5.957310026808203,5.9541724470778234,5.884157758615936,5.780893139104949,5.747336559880326,5.7312608692280005,5.682961811,5.470699222644533,5.434241168909201,5.370574125431553,5.316098423937417,5.187504332116841,4.957108485212827,4.902595819,4.882865826060147,4.730935613825702,4.553725048491688,4.393797063326144,4.277329200162988,4.215738150958131,4.127358761155263,4.012940473345162,3.919319092549827,3.5243646232712114,3.200773872419046,3.2000544563735986,3.2085126733344023,3.2793921374022235,3.2475581161460103,3.2843136047361154,3.282571288079837,3.257253193666357,3.158662447369623,3.1787710194209846,3.1629146169028632,3.1615486588489743,3.1308149078971077,3.086755143019003,3.1063927256735377,3.0795143054395315,2.9524657759255137,2.8541831763564702,2.7792908670871457,2.7779028192642334,2.7634380721946186,2.673972565080119,2.6048658882293654,2.946436157012899,2.907193071820653,2.8505907027896074,2.8197662061785596,2.771271725912141,2.7331998979955516,2.717297706383348,2.631385377467699,2.5914700528723933,2.5609731841672456,2.5276730793714166,2.489491468632895,2.4073111451417115,2.3807622398793016,2.3698536126109446,2.2847513898979916,2.2866210834887166,2.2490082010496626,2.235542544261957,2.210381631320527,2.1711967676551795,2.140226023,2.1203127627008533,2.0832290356835936,2.0634625775424422,1.9836953670603588,1.962084357703778,1.9314252013488162,1.8052012640418031,1.7656760070261461,1.7340068820105605,1.6985499721286275,1.663304691114253,1.6298374700005076,1.5926102704884566,1.5658575066289986,1.4815332544999862,1.4305955791772023,1.3313272652919155,1.3006489052684058,1.2611380787551256,1.2148960889059592,1.1965228957693483,1.1567323950196078,1.1279929949982346,1.1210412669837027,1.0784353197181922,1.0518873579886285,1.0333729679364483,1.020317636933652,0.9960509711241637,0.980788717,0.990560442,0.9562721257801894
MG,-0.892509058,-0.886107743,-0.883225528,-0.882472589,-0.875541618,-0.873215255,-0.865440933,-0.82599804,-0.746781909,-0.603137191,-0.399655119,-0.15621321,0.1482580684189757,0.45679419766588397,0.8063106225835516,1.127152085223156,1.3507912934043953,1.5759677941042904,1.6717720658938733,1.7532520660042938,1.798693995500496,1.3623364723333946,1.5604527284693268,1.690746899975759,1.9211339220725516,2.094714605537387,2.272946739,2.459090951282083,2.659117472921195,2.837568228930685,3.0146960963856904,3.1666454567867515,3.3410307517629945,3.5246731030104956,3.6527585751241975,3.764811426084975,4.368072361757212,4.5260238121125065,4.654419096011864,4.740846038843065,4.970544448466795,5.1908418298070815,5.338838009583777,5.412103002200384,5.610167864,5.818076492090543,5.9020701192093155,6.033373204839659,6.000716866955661,6.073193399123139,6.050318444,5.985088466375103,5.877972456783442,5.859227789214476,5.865118875304267,5.803465608433392,5.564053694647819,5.528384656380937,5.449296512039577,5.403162084935054,5.3153517009413145,5.054890235345509,5.001351739478853,4.9724497187960734,4.8070258768000835,4.604774171694371,4.517824567167445,4.445742265224532,4.41212419,4.401549628720691,4.264861745626275,4.148294978019904,3.797322903925877,3.8176549822582917,3.758950255536652,3.672660457979968,3.614199551246573,3.5515890425506833,3.475745763174685,3.352864929253067,3.273524806139423,3.149555468323088,3.128781317100534,3.0969652229684277,2.989426732668701,2.9442376144737654,2.8349568630196917,2.815228479204043,2.7790923366755917,2.640647262407062,2.6021500121799996,2.052786336864294,2.0175509906957867,2.0471130403565376,1.8892940176115223,1.8710684041126873,2.255852033307958,2.2202063613545415,2.187444514297391,2.1276449009588276,2.0718849957569634,2.053908863443462,2.055977309453471,2.0182078005616884,2.0036053531982336,1.9416863985778166,1.900085424799029,1.8840060155172433,1.894933069427098,1.8925670220565216,1.8820118310925475,1.8346717910163224,1.8104959818698814,1.7687843927401783,1.7522226161654606,1.7319294446875322,1.690425932301726,1.6315279478520914,1.6300906143133669,1.6070510962252842,1.5688167031492202,1.5085204585211451,1.435206069184861,1.4452027442048956,1.373523441791839,1.3553184750117901,1.3461382889166564,1.2932750850593329,1.2103509801744574,1.1774960563769725,1.144351578999091,0.983341417,0.9472217032025884,0.9050209200422895,0.8663767006987073,0.8479132059183725,0.8419375348838775,0.8369441370458275,0.8537134353451183,0.8311125490273775,0.7997090562594009,0.7901789304816145,0.7837198376174753,0.7659163163131796,0.7284899758683206,0.7063940461299248,0.6667227080286617,0.6238249316035338,0.5969236445734527,0.5947647304139241
MG,-0.69579598,-0.693099086,-0.690973029,-0.691037966,-0.696753444,-0.699603412,-0.68964187,-0.667145716,-0.610944237,-0.511573633,-0.355638069,-0.165736876,0.011572816,0.2256202358729043,0.5371937638625326,0.8385069826540769,1.1007546669345494,1.3308894882513302,1.556756988007374,1.5666483758619867,1.8687192515302788,2.139904356454351,2.4446007510263517,2.7289549659142733,2.8039698789518743,3.124429099784272,3.401614962616204,3.623975295,3.7955768353389807,3.952899559806075,4.205510499096966,4.311293796292139,4.4932979525082075,4.699050497490686,4.859319098014269,5.219580586006042,4.646414130030348,4.8125265844994045,4.776065145146205,4.1854417774329375,4.222725644417786,4.475715883913474,4.681212065471023,4.809986982586773,4.861040989959491,5.152063539996026,5.292384968087147,5.416794269720197,5.312872562833644,5.173266443644986,5.264610469157434,5.265073910291479,5.021168283,5.096925644948562,4.857283731155865,4.768545965376647,4.470469841279954,4.565387081188784,4.529524285676518,4.573331849774612,4.533372567648987,4.117016386800197,3.7041708141682417,3.9097462524850015,3.926265293,3.943694231335646,4.122677916898321,4.219168747589477,4.3348917193202965,4.396083820636348,4.455115731248432,4.493732366131701,4.562988509685924,4.629000010282516,4.664369282613472,4.676198908945102,4.608442538603352,4.641032052160956,4.410708690780421,4.2135125456768465,3.883271275796311,3.8283911872240113,3.8477267283634005,3.884618030181651,3.8918730762557696,3.9334441344930893,3.9893535619003564,4.061010663540525,4.116275547008912,4.076973352,4.051336121735099,3.936396282,3.864393792,3.7415235590509766,3.637836680839651,3.7727551068329324,2.0171173763001176,2.086978657421347,1.9536721740455572,1.7710485607639697,1.8284597594532706,1.6719632367492157,1.7578431525364482,1.6090209375025082,1.5589629678054266,1.6214544803586357,1.534404084322796,1.5969145230348918,1.5289879837689517,1.4770112012711283,1.5080948919056478,1.4196665493985605,1.342608499232045,1.3537183210047024,1.4480902544294612,1.3252832380776967,1.2156437776356799,1.206907107480923,1.121131701832063,1.1724683250436505,1.2034839148073346,1.0441602346798111,1.0498726045478513,1.123676076910866,1.085137200234638,1.1277175056074633,0.9506537428841727,0.9884762561212247,1.0205241818242183,1.032979259430046,0.9809188355203661,1.0253359773400412,0.9720146605341665,0.9450786847964477,0.8377070888069091,0.8436311430444388,0.8818185814858438,0.8976113232877079,0.9507659122891909,0.9591346601352552,0.9075613211827457,0.9213464470923155,0.9033012148731984,0.8483078468572368,0.8406967003859882,0.8152497859878235,0.5197225326264436,0.5372108584576564,0.42956891255627005,0.4774727412599946
MG,-1.042341919,-1.034798152,-1.031915493,-1.031195411,-1.031735,-1.025638946,-1.019940396,-0.974770592,-0.887685619,-0.721202966,-0.535546783,-0.238765741,0.099569709,0.4076991198905158,0.7624900044310008,1.1534694808258863,1.528374099,1.8994261062457904,2.2049743999754505,2.519534098,2.6890947769384366,3.185856163,2.641767724314351,2.1998609514580068,1.3410083452249568,1.596403316937979,1.7127441361782794,1.806940738999152,2.0275362767193306,2.135823710092446,1.9375613728709085,1.8916894144038583,1.7757294494224576,1.9428899468776404,2.0720690290638215,2.1326325154955414,2.5839247205923725,2.691715300668246,2.7807410659737593,2.8934062142507977,2.9959226122135165,3.2324394342105824,3.3880784520618246,3.4950557623248666,3.621530235353924,3.847664810407815,3.9640671257890174,4.046151097925865,4.139569841166663,4.357416146,4.4557249981591935,4.478220486307647,4.4650590356104445,4.522389312482567,4.578006133703165,4.442880741004633,4.398427578430946,4.304235526768515,4.187599215,2.3162775308357895,2.344910645,2.2776238761637293,1.8841711226652147,2.0279298409207085,1.969530596834012,1.9293889353591087,2.004205706498681,2.0833062277709264,2.1240398728548975,2.1150855241219713,2.0835955593435944,1.8096590571335354,1.841366589486218,1.9656227057863382,1.9783263210446511,1.9945756772428969,2.0247864334874457,1.6841885030544903,1.7191150919740528,1.7835519472516033,1.5145262005025182,1.493148854280586,1.5120488162559065,1.5335802913436143,1.1709953259632806,1.2372754004098885,1.0486308820190458,1.2192945504321466,0.9480029373001438,0.7541052165265245,0.7071432556125886,0.7303082080674911,0.5971430326111358,0.5073515071467714,0.4998312728405002,0.3700507717167725,0.7523101730346361,0.8000821291474042,0.6925161098892956,0.7237840669387882,0.6765887759017958,0.693804865,0.7532205712288557,0.7713690370419038,0.8259011284991773,0.43140615971741936,0.34952765573365274,0.39080394320894773,0.42454051519976155,0.4905404158925179,0.552326443,0.5842515988141871,0.6210173552617538,0.5768059591048208,0.6693938384202711,0.5876538117573966,0.6252716338684178,0.6740345214790576,0.7065892353251596,0.7426899121189228,0.6735267343011682,0.7041506469291701,0.6790492320590806,0.6993408494829066,0.7020172636584627,0.7316185531852942,0.7483755300556323,0.7545290847828953,0.7218701938100154,0.6938741311668765,0.673881836,0.6247471406089304,0.5963031218708371,0.6288199278972323,0.6296113854507026,0.6035214811677584,0.5935168138694834,0.5840743811446056,0.580563273,0.5613502250354023,0.5326348018487486,0.5117747336351162,0.47834525383528037,0.44983252370509796,0.29324575485925164,0.29888835879848924,0.3361133937351831,0.36652745355745736,0.35325966115811863,0.37884727295446324
MG,-0.732455672,-0.715883295,-0.705029226,-0.702738661,-0.699466822,-0.700051424,-0.689263569,-0.66571865,-0.607050666,-0.479304366,-0.270354244,-0.069771815,0.15601814877514666,0.26612066183768257,0.5402445940728513,0.7847442589812492,1.0386133715736547,1.2102780173343595,1.3835416737623487,1.6575276836959492,1.8823483060064434,2.076899451028098,2.2103452997556943,2.356837599176932,2.4708184207572677,1.6456484941388454,1.8323906283008844,2.0029614419813804,2.1434002011572164,2.266665163951735,2.3809772765654973,2.451712213601816,2.6087320640247817,2.9615855981191648,3.2644404385800754,3.409223000979249,3.9418805946964635,4.078705345555736,4.031196357597831,3.971571075828373,3.8732650544439338,4.014609827161343,3.6613995821485767,3.7308242850709568,3.8691069051838753,3.9537195453527074,4.0032313760367355,4.036482084112889,4.015492252381723,4.077728456046716,4.014542669823356,3.7512897900484297,3.4946307063271447,3.375818719056641,4.1806206020905705,4.079195538621112,3.8043689519240256,3.7669402803980128,3.679148545053499,3.5954863754739503,3.457490256335156,3.192580199867979,3.148620893487193,3.0982960149980614,2.9154809755522453,2.627213707936952,1.955023313083543,2.051053699744995,2.169050474635038,2.256883503417124,2.233558538891629,2.266641853140203,2.305338632813599,2.4965216430784283,2.6681090856514156,2.6194047525792676,2.6217286739832897,2.571089710059718,2.5088550604488287,2.4736095574267254,2.4403648990611844,2.3091017193201075,2.267283011461219,2.253723944921584,2.154938775,2.143979696831534,2.0672150853806697,2.103987668565899,2.083922665531331,1.949284579797698,1.899464935397572,1.8141302705924787,1.820286489412489,1.6033427013227848,1.520072541890512,1.483530846743321,1.8462704405068229,1.821157703,1.8867910136729975,1.9877938184421193,2.0064606723021114,1.972109693921612,1.9642614986978477,1.896093359520949,1.8446212005908784,1.7778140797959014,1.7430540521749338,1.712531708082897,1.7324176618841203,1.7373241436963127,1.7179827748540406,1.679292599910579,1.6585752271646867,1.641506495941064,1.6770219603614898,1.6672657197118352,1.6280479989026144,1.545357890163981,1.2924928075254523,1.3568621724534227,1.4273831495410298,1.4172610956561074,1.4011585420685861,1.4822762810674002,1.4223833689807737,1.4399425152775012,1.457181248919516,1.4184523891292966,1.390117764699611,1.3307409095787743,1.349838402930868,1.2675179925627584,1.2298109233447256,1.3015489468020727,1.2764027973746135,1.2345792053456883,1.2165489586482703,1.1916814289205604,1.1963561901657302,1.1738330065530984,1.1772310013494578,1.2007929036236042,1.195253810787958,1.1899697493308674,1.1902145683538938,1.1610268237240404,0.9308235685248311,0.920597782,0.8973884830298412,0.9274126972801957
MG,-0.485166369,-0.485577139,-0.473201873,-0.459909493,-0.463519894,-0.454965326,-0.450463398,-0.41386176,-0.365845707,-0.252102322,-0.297663192,-0.178973198,-0.100317081,0.067483021,0.2217023544774306,0.4733639887196139,0.7121609965981107,0.929982825,1.1415223902049039,1.3353511775787037,1.605399658432824,1.7733014396947493,2.0243745314476613,2.058304916185791,2.3572425967763486,2.6764443658323502,2.842803082,3.0304396301744485,3.2422658626037237,3.4994427793526297,3.7721822713904802,2.8546169461575497,2.747817908100801,3.097303585,3.3349463191421185,3.5515728026853157,4.121914432318691,4.431280038,4.540532927426739,4.642179832119284,4.801600807133991,5.028307551607148,4.816141924862341,5.001166052214415,4.890072718657871,5.174098029095453,4.296197437,3.495306941869326,3.6527913434649797,3.800138206136623,4.038969514209232,3.4167181484121563,3.574280197210988,3.819165711552186,4.080776400156559,4.284115110604818,3.5401528916173395,3.765782954107343,3.779230739272874,3.3866243902407285,3.2485128270829153,3.150655594322412,3.319462279087267,2.335216155457094,1.927199139924493,1.9085966683058775,2.056104542082894,2.1851399297665557,2.302059523156056,2.4020039615796582,1.6289802093561963,1.7587931791102738,1.798833994,1.9952221970505655,2.055093574,1.731161819663759,1.9038189509764385,1.8055349083571568,1.5813784776695496,1.728134022755312,1.819629291033061,1.3644115452741103,1.3631088039210217,0.9238956508392218,0.9582653888728117,1.0701840361614796,1.0980752001527208,1.280493289779293,1.3249539451138301,1.1913806084479226,1.274165292,1.2540063246732422,1.3468614457923356,1.4228479756553953,1.3859738794361334,1.3856234402360914,1.5180171388345756,1.561833805249553,1.6420583516531366,1.5146112072619073,1.4154900845008707,1.4456163668045794,1.4982648336861402,1.4564379115412818,1.2685295707794175,1.115171848848251,1.1461389854251056,1.0759056748522002,1.158537229,1.188983479995302,1.2020139461324644,1.0760254480219333,1.1329739271023085,1.1822113562334369,1.1996083258842136,1.275983091763159,1.0718753465420479,1.1070056275528606,1.162591423193348,1.0325890253446008,0.9208416570187664,0.9592278478794547,0.8845156978821187,0.6172784453969196,0.6295136243472881,0.5259511259660705,0.21016982998897854,0.18494614436220597,0.2167019078939889,0.21850905080710115,0.21697580992949883,0.13189273538316185,0.13198070594573172,0.1726047902154992,0.19318779278348475,0.22405929953112314,0.28504337960521275,0.31328098665737597,0.34630657889644006,0.3642425278110147,0.3900841719511344,0.4396160943346268,0.30044166917478304,0.3244990371978648,0.32716596054301167,0.36012350741317256,0.3716946612464503,0.33190898916481254,0.2653921989772834,0.11729206408153821
MG,-0.781247574,-0.782181959,-0.775666141,-0.776475453,-0.769649312,-0.768330842,-0.749681301,-0.708386055,-0.634580632,-0.51559399,-0.351325023,-0.156320294,0.084199685,0.323503164,0.582612376,0.8429701896054034,1.1111100305461759,1.371511841993659,1.612511127,1.841020162468732,2.014633800878349,2.209417760778242,2.375862488780703,2.5388865320319307,2.718925397299431,2.8879493530994735,3.0428561704461625,3.1920976679473534,3.300882174692263,3.3380656599547045,3.384882983716403,3.376704757590547,3.485046558473927,3.6397984093009246,3.7721140326262885,3.8923647639512806,3.9999316889736383,4.134186903024101,4.251564610450112,4.361748661279891,4.4548842318152495,4.641565761608968,4.742585502593371,4.828589498318027,4.922400527332428,5.032980473924827,5.045166977004722,5.092109675689388,5.078600635896214,5.034371149183191,4.970939787838053,4.917406469496852,4.875097105353184,4.481519307884333,4.440590495558049,4.2921403569564065,4.200885280477834,4.149478749994812,4.1123386570883875,4.075516371008778,4.031117814178793,3.9964486195988984,3.933580493630606,3.8805231068033947,3.8381690524266636,3.785652750541322,3.7223330931475638,3.673320280569205,3.6099431704847293,3.555687929666117,3.491790457409992,3.4807519265802367,3.4136032723155205,3.3545653545700973,3.2934069220388964,3.2536356862529168,3.196685576791627,3.1455786828567294,3.092979792728481,3.021639082119541,2.939257634,2.8314032727636427,2.800972858101748,2.756427035489233,2.7145293579456187,2.659948566300463,2.615049245242276,2.5907576159734775,2.5523105176158007,2.501924767432085,2.4606303864035706,2.407373602399013,2.358496115134332,2.3183571475177063,2.2688522664873756,2.188483912486354,2.165825228858465,2.143764780025184,2.1235183739437624,2.0958236245264636,2.052417164912993,2.039821614249714,2.0518208769339594,2.0239693872316686,1.998012927809116,1.9673065412239645,1.9298867990759763,1.901425090847655,1.8781716766931904,1.8374196352210268,1.8090031363765906,1.7700244708420734,1.7287849467501784,1.6645118256134084,1.6097233303777905,1.6021850874249617,1.5579050267695826,1.527308440582805,1.4848516808689036,1.4419412266011227,1.271327587728482,1.2132782629315395,1.1776101789119053,1.166655750514946,1.1593768233965749,1.1427081451893588,1.140153836631125,1.1424497811314038,1.130520344232414,1.1321880297156763,1.115627118566123,1.1121158419968444,1.0987633261758236,1.090415078156503,1.0508700190776552,1.047847220167179,1.0228007023439176,1.0122824471606724,0.9929614274154284,0.9794545507506734,0.9737067724499749,0.9570989214138039,0.95186069,0.9218109423193532,0.9146821363130223,0.9100628621067236,0.888265969,0.8727920729814302,0.8515912946430626,0.82190054
MG,-0.773089102,-0.79133509,-0.788056004,-0.79508855,-0.800859777,-0.795234432,-0.773598389,-0.737824485,-0.655475224,-0.534203972,-0.365137705,-0.162707735,0.075934302,0.32181057634083116,0.5835186577759046,0.8558165939447777,1.130433014412021,1.4069932220734886,1.6681687845552184,1.9299353137200803,2.1547749479151554,2.3945170227035706,2.612764696,2.808494894896488,3.0189778025349003,3.202720722376076,3.383428643,3.5156402633736543,3.662284362798574,3.817811738425119,3.967036406787237,4.146499014644833,4.285954562456585,4.475906569364361,4.596143284,4.734628668,4.862887906729953,4.965490841401708,4.957346187028862,5.088331919004338,5.0889589666694395,5.305661603966259,5.408270984760693,5.474198379984548,5.571158577871465,5.7423552663772375,5.735015469,5.782820650071771,5.770720931703905,5.727914264337505,5.668158490796091,5.6452557630203595,5.614335529560043,5.526617168040918,5.480929819300941,5.414339035854599,5.333681904210101,5.252801797288526,5.173536768567149,5.110349581157559,4.998724454177331,4.901539810086016,4.837902648703421,4.799239929705281,4.7289192206694155,4.666647382680155,4.576899141455864,4.500986702203199,4.431562523370449,4.381480216840868,4.324258331925444,4.284813252641965,4.213392679,4.157851761508234,4.109078537033183,4.043721472247373,3.9841216170021543,3.940138856716211,3.8842613561110606,3.8603810673417662,3.7943175680780024,3.7430828332537467,3.6977413687474185,3.643411283685626,3.590022029696899,3.550794950495139,3.4794573547911174,3.459821816,3.435011079348285,3.3848907882837262,3.3326655136954146,3.2912692493185274,3.237174296315507,3.199445226804093,3.161835821556628,3.1074668867084925,3.071647037599223,3.021449306537387,2.993245702791611,2.9256694413017073,2.847133776219488,2.742071926952626,2.4094765266245135,2.365826585276588,2.3332014605242635,2.273066837,2.205651944562047,2.167274802,2.0283082075126324,1.8206332568704624,1.7320717511575172,1.6637195322423828,1.6158497599813755,1.550349366306752,1.5292541053724946,1.501808851186647,1.4625154072050974,1.444240692674462,1.4221654480428179,1.3333772897344907,1.3178066587735822,1.3051736859887146,1.2808756971223745,1.2444600359223215,1.2235907786449225,1.198096536502208,1.184499197807114,1.1826128633036062,1.1548105631414851,1.1740525421744237,1.1600911922295585,1.157316763723757,1.1404710550870107,1.1377019478771113,1.099134276741551,1.1001203604610703,1.0983203780439117,1.0808704211155622,1.066577896210274,1.0605021443792078,1.0508735406507153,1.0642902581231104,1.0726458175164755,1.0562161649991793,0.8667595144985667,0.786007811,0.7517256864985259,0.7229816034868364,0.7093050510291642,0.6717370480595728
