,merR-ALE2,arsR-ALE2,zntA-ALE1,cadC-ALE3,cadC-ALE1,cusC-ALE3,cusC-ALE2,merR-ALE5,arsR-ALE4,zntA-ALE3,cadC-ALE5,cusC-ALE5,merR-ALE4,arsR-ALE1,zntA-ALE5
15,0.2466354988290095,1.412609457060622,0.17050146254711152,0,0,0.47231921325474907,0.4274489928602068,0.096655981,60.227779319154685,0.7790875844394711,0.032395104,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
16,0.2466354988290095,1.412609457060622,0.020748707,0,0,0.37188091761617365,0,0.022392383,0.5132201966507759,0,0.033908572,4.633428270899588,0.1478401984305522,1.4785746410999465,0.1470894945398251
17,0.2466354988290095,1.412609457060622,0.045504986,0,0,0.36856818658649126,0,0.021156859275952487,0.49048939652279394,0,0.055529125,4.633428270899588,0.1478401984305522,1.4785746410999465,0.16815089121532212
18,0.2466354988290095,1.412609457060622,0.071772445,0,0,0.3246099829861547,0,0.015596484804322807,0.14365936653276237,0,0.058797051,4.633428270899588,0.1478401984305522,1.4785746410999465,0.32810154076097614
19,0.2466354988290095,1.412609457060622,0.086480964,0,0,0.438090072,0.23940302715702907,0.05280349,4.539574895567853,0.15572113967310205,0.04619133,4.633428270899588,0.1478401984305522,1.4785746410999465,0.5469384353881694
20,0.2466354988290095,1.412609457060622,0.10655116159503984,0,0,0,0.25696188663980984,0.070446286,7.923331556063249,0.23893116313331556,0.16383629856764362,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
21,0.2466354988290095,1.412609457060622,0.13371522706706146,0,0,0.4646747122613637,0.446052486,0.093172009,60.227779319154685,0.42157571289007956,0.16383629856764362,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
22,0.2466354988290095,1.9040597533044583,0.013045586509363973,0,0,0.32435292741025923,0,0.012211429885775496,0.025292843646582443,0,0.029068629056209504,4.633428270899588,0.1478401984305522,1.4785746410999465,0.21177052665569385
23,0.2466354988290095,0.48244203115663215,0.043810180727282676,0,0,0.2924222421388351,0,0.015121081144002003,0.093049636,0,0.056743364,4.633428270899588,0.1478401984305522,1.4785746410999465,0.17415553853622565
24,0.2466354988290095,0.8527996112094565,0.049648208381547654,0,0,0.27061806689545753,0,0.024862795000924264,0.032211433,0,0.036535297,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
25,0.2466354988290095,1.412609457060622,0.094833305,0,0.0040718,0.48247856327705047,0.35627422809282955,0.064029717,60.227779319154685,0.18270269697690047,0.078257149,0,0.1478401984305522,1.4785746410999465,1.8238414599554853
26,0.2466354988290095,1.412609457060622,0.11288845755794151,0,0,0.47255856020874193,0.39406867166884874,0.076159303,60.227779319154685,0.22594065441336178,0,0,0.1478401984305522,1.4785746410999465,1.9610044758236058
27,0.2466354988290095,1.412609457060622,0.146375328,0,0,0.46951642553461653,0.44062832245138894,0.12984138820558871,60.227779319154685,0.3544128440366886,0.16383629856764362,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
28,0.2466354988290095,1.412609457060622,0,0,0.007553335,0.3536053493455032,0,0.046246787,0.12820201270579587,0,0.075111147,4.633428270899588,0.1478401984305522,1.4785746410999465,0.2672089860900459
29,0.2466354988290095,1.412609457060622,0,0,0.038504432,0.33452982476071835,0,0.015188164853893918,0.091979926,0,0.16383629856764362,0,0.1478401984305522,1.4785746410999465,0.25265702187884026
30,0.2466354988290095,1.412609457060622,0,0,0.031282706040709575,0.2676885675492562,0,0.014040276488727743,0.033416732,0,0.066589448,0,0.1478401984305522,1.4785746410999465,0.6908942908356179
31,0.2466354988290095,1.412609457060622,0.10677269787432313,0,0.074689535,0.46967882358509844,0.3355861233090845,0.072864762,60.227779319154685,0.18051201054619992,0.09707873,4.633428270899588,0.1478401984305522,1.4785746410999465,2.8369439929912303
32,0.2466354988290095,1.412609457060622,0.093227861,0,0,0.4791696241378382,0.29628219496320146,0.074185416,60.227779319154685,0.2277368956181771,0.079459115,4.633428270899588,0.1478401984305522,1.4785746410999465,0.3741151933606271
33,0.2466354988290095,1.412609457060622,0.2013575422348514,0,0,0.5437772099113234,0.35451483609985274,0.091202813,60.227779319154685,0.37652105077630754,0.057063448705213515,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
34,0.2466354988290095,1.412609457060622,0,0,0.038467067,0.3285696119972571,0,0.015131038568667671,0.1306490254007712,0,0.044235007,4.633428270899588,0.1478401984305522,1.4785746410999465,0.2559281717041107
35,0.2466354988290095,1.412609457060622,0,0,0,0.3007594065607004,0,0.015448086,0.10969882053266185,0,0.085760966,4.633428270899588,0.1478401984305522,1.4785746410999465,0.21393768028736598
36,0.2466354988290095,1.412609457060622,0.039829031,0,0,0.2918847593339291,0,0.009783404,0.030138767871768685,0,0.19858727764393683,4.633428270899588,0.1478401984305522,1.4785746410999465,1.1456711761217468
37,0.2466354988290095,1.412609457060622,0.10626894320577827,0,0,0.4411092099501664,0,0.055901172543291314,0.8048820298915341,0.19860061624277459,0.028663447,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
38,0.2466354988290095,1.412609457060622,0.10138038891768975,0,0,0.39533498486362906,0,0.091186008,0.6926202492367778,0.24120836784364028,0.067892846,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
39,0.2466354988290095,1.412609457060622,0.097257662,0,0,0.4611812299836583,0,0.053432077274025165,0.33536246718498525,0.3312711977203215,0.042416485,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
40,0.2466354988290095,0.23660647876483118,0,0,0.020013623539332944,0.3223192592864402,0,0.007908673,0,0,0.017753766878338278,4.633428270899588,0.1478401984305522,1.4785746410999465,0.19855513628620497
41,0.2466354988290095,0.19217620727079363,0,0,0,0,0,0.006877526,0.005760449,0,0.012780772995499018,4.633428270899588,0.1478401984305522,1.4785746410999465,0.26684262036212064
42,0.2466354988290095,0.38663102220820394,0,0,0,0,0,0.007804256,0.053902339,0,0.017055188736829395,4.633428270899588,0.1478401984305522,1.4785746410999465,0.658742978
43,0.2466354988290095,1.412609457060622,0.093725474,0,0,0.5574697121887026,0,0.041066344260697586,60.227779319154685,0.16115920536641729,0.02396615,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
44,0.2466354988290095,1.412609457060622,0.13650215357627726,0,0,0.3981460462335267,0,0.047006768823280615,1.3935078288794454,0.20615443831091135,0,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
45,0.2466354988290095,1.412609457060622,0.26052683585440206,0,0,0.42706425114830215,0.20395232742222777,0.053467791,60.227779319154685,0.620094414,0.040611698950372775,4.633428270899588,0.1478401984305522,1.4785746410999465,1.9610044758236058
