,Hg,Pb,As,Cd,Cu
1,0.12340955140039833,1.3286617527346407,0.29263684187554834,0.09033424267042224,0.7845415493537922
2,0.13902322240769166,1.828350156341151,0.362738710005196,0.20391236835832469,0.6890436757022801
3,0.07558371061236949,2.312717374997673,0.3575788015098123,0.3539467688137097,0.41986890970816815
4,0.18661236332141426,0.7100370650976633,0.21045741918794,0.02859761476667573,1.2909267902005757
5,0.17092941253083024,1.025349123095323,0.28242594651654895,0.056792260037335826,1.3655091052952382
6,0.24799637311119554,1.0376230442587229,0.14860024658434892,0.09007809820759234,1.3337426268797912
7,0.1796046286690351,1.4655244696188248,0.39347847976614014,0.07976555847887844,0.6271985833433456
8,0.1926943224910614,1.6521244794734324,0.4578240339377691,0.19246311048724696,0.6446360546488717
9,0.20254924846345645,2.435739212215122,0.4086724514884864,0.47518548178764797,0.21347282027326964
10,0.2287187023237182,0.5316897174341935,0.35844094863086395,0.011396250274015612,1.2503138762323662
11,0.3388030411206342,0.6155604002588808,0.403523939449681,0.02482469369876504,1.2734391627523687
12,0.3125539172317373,1.0267977886265869,0.2662767876462012,0.15270046208940993,1.1950918490080376
13,0.3077871988656725,1.4404568785686478,0.5671974090703842,0.10390013280270985,0.5760429208655474
14,0.21969236621216873,1.4480230744287155,0.5744212931051327,0.2687758902846412,0.6147241573525718
15,0.2703767314161689,2.81820010949008,0.515562350388378,0.5151496485460376,0.1726057591450817
16,0.348942931343763,0.2842876696626411,0.5621030972178794,0.046622357744391746,1.2634912884313836
17,0.2882820974155179,0.8731668934179128,0.5012024566890516,0.09738855437609839,1.399184280518563
18,0.2613499634792874,0.9799690470882968,0.3619544103899114,0.16064785413297744,1.3298487726189565
19,0.1351256170561354,2.001273630110017,0.2139505451208899,0.21096523284702767,0.5905470531864956
20,0.20122523327390301,2.7036897989616837,0.14893301932581574,0.2781092472862434,0.39157986030821845
21,0.17521667781935715,3.1537892320197995,0.23186398503495786,0.5197103700984503,0.24313826870393362
22,0.1946269570133966,0.8734744997078849,0.10279384079075066,0.15485554658953304,1.2874881909080718
23,0.2163680384583358,1.2125636840965754,0.26370384482097525,0.0720411337930797,1.254008519300358
24,0.19533959287758199,1.997984268074879,0.20636680417202613,0.1680900081259565,1.09956033432481
25,0.24035700296773574,2.242387945061564,0.32442553918162165,0.12275598466624171,0.45999165221716476
26,0.22634912931617374,2.3838974118481886,0.29305075943078607,0.23114859890961126,0.4537728694375318
27,0.28278189633668677,2.5984849317422256,0.3681739694991134,0.4009649823753627,0.28470916264598156
28,0.19597334264985108,0.8017567197798234,0.3273408941676858,0.00420329980476275,1.215219677244376
29,0.1358662452202231,1.2338295881123003,0.26678025669706895,0.09366228165707075,1.331118563987336
30,0.0866517328691341,1.9952774256792667,0.2044766841539968,0.09925549177415997,1.3358647120762186
31,0.27905267456616445,1.5956091983165757,0.4079420184177402,0.1747671642162088,0.421468088201856
32,0.23103927594448892,1.5346515955017042,0.5003084046068782,0.23282086827937643,0.4540496601321077
33,0.18710007597662817,2.08393191024806,0.48453859043007286,0.4823290189796956,0.2491187526874118
34,0.172053369055112,0.6371616760815442,0.3955667745461859,0.09024714476886672,1.3949516803290476
35,0.17531206159129853,1.2558623291950233,0.3570662999083605,0.0369504848612619,1.2097119550739805
36,0.26855572560050267,1.5372392232496823,0.3544318737465772,0.05914601744850084,1.4089578389714292
37,0.1822937380931643,2.4339241352942738,0.25434651905182676,0.21291095962573903,0.6295427182235943
38,0.1406734128183624,2.7755175362438322,0.2462038718953485,0.23240114510882642,0.5574433515824101
39,0.14475619159232067,2.8560399216003685,0.17468211232787173,0.25553249241118436,0.5118127312032694
40,0.02764880065877731,1.1480062396412571,0.22554065255196426,0.18653204051531563,1.6398776367226269
41,0.1497181748792416,1.6351136923512248,0.2676753290930558,0.17495571852091973,1.4206329844145127
42,0.08435359552346643,2.1608124909509847,0.28811046286731845,0.19923187618996085,1.4683124797900502
43,0.11205623711967226,2.53830237624684,0.35088619241749885,0.20743204031071752,0.6171068941430207
44,0.1897935410016914,2.703048608780338,0.35543732537090855,0.2734192208716115,0.5070774498343594
45,0.24462141862699946,2.6888467136472425,0.33286081574932946,0.4679041804293447,0.31343238086318104
46,0.06116097017598382,1.4708576224493166,0.28127347191606694,0.2166211955362874,1.4423879781915603
47,0.13363247760480224,1.5316388791365885,0.3762228535579133,0.22953603696050956,1.5145907134438255
48,0.1056812419286024,1.9563596412955122,0.37850259518901935,0.24584358067321763,1.413576068988187
49,0.0,2.6172967576056427,0.5749815355087666,0.1793160175834416,0.7400093032495536
50,0.06032031177021015,2.541789712311576,0.6549936979261475,0.19918743751758924,0.5379226901439447
51,0.14656692593215545,3.131172372391613,0.5750437762671492,0.34172723939592287,0.2184878339949734
52,0.0,1.5535027713200864,0.49980894848948954,0.12356616912780109,1.5704641801556793
53,0.0,1.8112331261010093,0.4263168075991468,0.16799427125471206,1.476354159872089
54,0.0,1.9584477903779878,0.40214885376518195,0.16972301081348237,1.4423974103279633
55,0.0,2.0114536884084475,0.400115712259933,0.09939547267715054,0.8169237346239249
56,0.22131691742950518,1.5345883938597118,0.3778369426141889,0.2672887623724309,0.6618837189956224
57,0.19049311259269852,2.2213950414463346,0.3331778054668483,0.4991755757176901,0.332441461244789
58,0.1742860780503262,0.8795068056856777,0.33356733310241743,0.0044226359211615995,1.337304562523101
59,0.2219842295870056,0.7217643254366743,0.24469053286494902,0.02847560000446732,1.4434818442217252
60,0.1532469120930621,1.4282724964314837,0.16026798764920866,0.1003812754220948,1.4116358927592316
61,0.24109413158207177,1.105545238240312,0.5342558147419598,0.17082180625012616,0.9865177452674168
62,0.19902697500389183,1.361759754733236,0.5109779896389848,0.27435896585211994,0.8750018894379514
63,0.19795675751042247,2.358369177528196,0.4915720632792258,0.3069112132719043,0.7220666580010878
64,0.23671339800603894,0.2787552681092349,0.4744230749682541,0.02905215872994507,1.503448448909824
65,0.2537924013843625,0.6001308500950784,0.5090078817204433,0.09080931430548966,1.458580740735281
66,0.2527013224703871,0.5188989746211177,0.32673887759604225,0.06050059520351657,1.4632747124146686
67,0.2994016443343586,1.62006992298534,0.6520985811882898,0.24350159668250854,0.5395769692941426
68,0.31686535754081624,1.6941363570784524,0.5791804327660832,0.3830067324443896,0.6571692569962952
69,0.2629321251021601,1.3772546821268126,0.6437120223740054,0.46665683663743196,0.5754952929920155
70,0.3175205264107583,0.13878175717921049,0.5718350084504078,0.12150126180489576,1.4916319847048605
71,0.27970388536667307,0.854393306023576,0.5685952334713424,0.19564466107630515,1.2220410152444525
72,0.30412004858735026,0.610918599988119,0.4843183345969807,0.17492217240411323,1.3128696138073963
73,0.24613917874292932,2.393608030394143,0.018896790252575457,0.0,0.42144014439067445
74,0.22885210157061622,2.4817454400225403,0.0,0.007887081194690032,0.49626254438610307
75,0.41117984698607674,3.5419040342319885,0.05445238250525053,0.002865506222165942,0.5237757729891954
76,0.1866443176870696,2.5436175998338943,0.2292533749436965,0.0,1.0203134397385607
77,0.18696522592895812,2.706435845468392,0.21694834882718814,0.0,1.01083348904879
78,0.36556950574595753,2.5293991864581424,0.01296096733612373,0.0,1.0014255402133567
79,0.33693543022704175,2.593570021317192,0.282655353017656,0.0,0.2575988419996532
80,0.3441127636549923,2.873424586818193,0.26152708755937826,0.041025695602988826,0.1748509964717636
81,0.3244865792557286,3.3049067527723697,0.15011746593148126,0.0562330039085821,0.2563507999431157
82,0.17408449754351574,2.657503251196297,0.3358283600790016,0.0,1.0428751408469898
83,0.20682781974504932,2.4497400092338677,0.2011316620324478,0.0,0.9744032287176004
84,0.34474667973194595,2.963933022420114,0.1484397675468788,0.02161950904172616,0.7131022638727574
85,0.31613557640731915,2.2343990882168714,0.5420072587455255,0.0,0.28344612940521074
86,0.361200095680484,2.397269531220782,0.5172920670160409,0.07647865575713941,0.34155244259874484
87,0.46751074495442224,2.449616425906002,0.4396674380049227,0.25887691287053927,0.09500727398888698
88,0.19238020406135478,2.699760980641652,0.4135678554200032,0.0,1.0791444492211884
89,0.14027951120961862,2.166184525745103,0.3524088433686738,0.0,1.2874248190222142
90,0.2739908825218007,2.574224975746794,0.27404147174615145,0.07401781705481886,0.9022145702607403
91,0.3271648335156496,2.700369336522036,0.0977932331970959,0.08756378216593957,0.9065210317973422
92,0.28863325314391863,2.9500711095679577,0.15546369150835726,0.09539443427321448,0.9242403306418309
93,0.22827211238699652,2.9885806065263205,0.10555003533992946,0.2605179495635279,0.8700621366250898
94,0.3657747861592973,2.3748481972622346,0.12558700198602132,0.14428859619217285,1.6458152634513699
95,0.3796290980804965,2.6462715160476247,0.11820524658795858,0.1352668380793444,1.5190668547630173
96,0.3074863323111994,2.8438113673829912,0.0775886545409265,0.1457142482463999,1.6130826249815344
97,0.3164792287606908,3.3054935276674615,0.19484199374318603,0.08641547916923767,0.7615366863564073
98,0.3544307836182573,3.7442807695269544,0.19917460301817705,0.09991642870905287,0.8392504489484462
99,0.3502256054484144,3.20862808913281,0.131850285491971,0.20875402115407052,0.7644123804715652
100,0.31804381309754154,2.6370855523615884,0.08666255468653725,0.12471022356306884,1.658883684758194
101,0.3264449250114114,2.6791597727350496,0.10391777484363915,0.14245154404916838,1.5767032868863318
102,0.3806041306487169,2.0881684287957225,0.19602620834070594,0.12398566402798246,1.7923498546537515
103,0.3868372882690163,2.8759503358585157,0.17034642906932257,0.08725499600181022,0.5744988793789463
104,0.35894242556337497,2.811550420892248,0.27726836323031895,0.1280455372857322,0.7596471218756808
105,0.3504999523240283,3.5015909116451827,0.1559158517452425,0.21591251259650368,0.6769188049960284
106,0.40913896017790086,2.039371232795748,0.17912244738479982,0.15680081140822982,1.4909912032316603
107,0.36988548385002884,2.6896207877608997,0.1914029705435683,0.16189710126189652,1.5161021539228987
108,0.33549518313334453,2.9401421031791104,0.17048830875730583,0.19050375499014335,1.522346516091106
