Slice,zraP_mean,zraP_std,arsR_mean,arsR_std,zntA_mean,zntA_std,merR_mean,merR_std,U139_mean,U139_std,cusC_mean,cusC_std,cadC_mean,cadC_std
229,10.022269780013696,1.4584797645849974,26.256851764845205,12.160958020864348,196.92818824592672,109.79204609334403,84.71881602253498,42.19747555971198,17.702619049696068,3.8515403744172967,28.274189550480997,6.562439068743361,63.55050093650349,37.39810515
230,9.549006727023523,2.151930703249942,26.303000178719866,12.16131380995196,192.45271082110577,107.1518365293743,79.31564714088017,38.40383511,17.59248573618366,2.7431728566863876,27.545313347916412,6.995684938,61.37597351035486,35.88750271
231,10.725811747086397,1.8668894708775112,26.409269600596673,11.700075551537294,184.2077417864955,102.3511384667276,74.01515772005389,33.61134116943576,17.542561997343437,2.802256368917114,28.41247836116354,6.518505110673334,59.342793103785795,34.26857347
232,9.053851621242863,1.9429406203667197,25.78479101870145,11.010679653745893,172.13973212034225,94.48859082976378,66.18091649426343,31.773548911275345,17.592034426993997,2.3956476226472994,27.39949090231509,6.983165704788128,57.25699408090018,32.68491317
233,9.824095237534884,2.411807801148367,24.780585639160698,10.583215708711203,161.86897300876905,89.30620408706332,63.544337476742115,27.34103131535619,17.651807209117052,2.7613005974551728,29.358115011167527,6.397292297,55.229589366612444,31.24289982
234,11.82669131489489,1.8198695236100364,26.609191893523857,10.656648188270788,151.08405208911108,83.46274076191878,61.370574229840244,25.326463930214167,17.75452665067134,3.9869262583678666,31.07492843757081,6.8272013587958025,53.44985056831843,30.1698999
235,9.47213938,1.461857591083075,23.41942090767485,10.211185298727305,139.80378939684564,76.5145563,56.13610441749145,21.542219396164136,17.687835870851718,3.4508810061721116,29.901995760423027,7.778491568328318,51.76304556585079,28.8759578
236,8.274811634750693,1.5665852174659112,23.30564729554319,9.813185523203584,130.44355085758804,70.86548793894939,52.71891968114474,18.862618614698093,17.64633203,3.302630237539126,28.839049159993248,7.3317221856798955,50.05414589597006,27.62321515
237,10.71537468072179,0.949965934,24.318299330042514,9.654844496254334,121.28676649053324,67.06851466215338,50.426599209784314,18.010789122593014,17.56007796905524,3.774281425277306,30.06873295607282,8.061355534379166,48.50637614303444,26.46177657
238,9.090944389896222,1.6464754666447579,23.720372194622392,10.033206634726149,111.41291173615409,61.16830572315226,46.304414973002444,16.37084635569581,17.607104464285623,3.313138857588545,28.454082465401232,7.686335310088493,47.039517574447935,25.47196716
239,10.040178943364428,1.3356397746748951,23.658833991738227,9.449349557935257,103.58350289259002,57.79912309707042,45.87110731372108,14.546508457845563,17.674440868319653,3.461487556851275,29.23745549963563,7.216332053753672,45.73124258324171,24.59448624
240,9.180636306,0.7894467506113715,23.609826176362986,9.902544061,96.71659546681545,54.09730242494778,43.25100863056015,12.677882871006934,17.624187551398403,2.9836099346962475,27.59378230083332,7.392179751838148,44.36062951805113,23.67882568
241,9.876641299687902,2.0802248788589552,24.56299965740589,9.190852540305148,88.70214586,49.494169938601516,38.71535553721874,11.651936065335684,17.64653890574141,2.8703922754417808,27.836988723772585,6.643682118006349,43.16912790851698,22.89527042
242,8.940319175557141,1.7407954666368286,24.205301262993935,9.286760458369578,82.03217381945622,45.626967306943655,37.68313801,10.814909562939574,17.72353162878344,2.5028971717624793,28.680392153509324,6.4988313332976615,42.00955326860449,21.91446532
243,9.260729903115468,1.9377090531277044,23.203157173236928,8.847906466,75.32093364,41.56818955715618,35.53971984486377,11.811791286468377,17.682479340919556,4.167298993385849,28.968388082851497,6.728356793,40.94676387183241,21.20876729
244,8.472115284985097,1.5572460808976374,22.518695627274525,8.780028716,70.26630090606432,39.00706738389053,35.18841953889877,11.30752395248051,17.62758998361613,1.8481278169214452,29.904458503922022,7.722608869145562,39.816002145201814,20.27166961
245,8.615927065511297,1.652180219398196,23.161547711441933,8.506279582,65.02934986,36.25806165234562,34.58201461,10.744512813293547,17.685847872430045,3.759618666,30.536575011454445,7.914522149,38.829637864129175,19.53183429
246,9.791330386,1.7759806740720194,22.590167272447736,8.938350894,60.81379336119579,34.888599017964765,34.63709025484161,11.164491852063318,17.67139992410415,2.407487117913492,28.886819792158867,6.779382020340266,38.04190729097402,18.96284525
247,10.840941837727293,1.6504450953049017,23.291201463402423,8.250318669,56.28592027185732,33.05467580020882,33.17686924765534,8.104718429640231,17.652551413317525,3.678834942180274,29.513882733482546,7.933647417,37.15674906210344,18.27886283
248,8.567555936334966,1.7505538038921729,22.772433413308146,8.637148974169808,51.767320484654064,30.509204239056807,32.151277855115936,8.534914293,17.673639659927435,2.5414709268854616,30.293397370670107,8.235468585269645,36.411709438493595,17.68649824
249,10.461597353008218,1.7600546825530583,23.055562373111567,8.755423650927067,47.90390654564925,28.854635214529917,30.450621939352256,8.123460696586859,17.649808455657265,3.121650518,30.338021251618073,8.63352522,35.59033018887882,17.05071613
250,10.541893966179483,1.9017866575363684,21.744133250553098,8.033276989635137,44.08940514430153,26.959053182130425,29.65593863444112,7.792824109268815,17.696995072879766,3.1569426874820943,28.941827007734318,8.749980602,34.94481493017889,16.68748587
251,10.26687866778773,2.1480307959596687,21.266655642066663,8.244029468952677,40.95882892976551,25.546521811000794,29.750082421190672,7.254758620702806,17.618860026075954,2.609177474521233,30.23925618,8.448959068921946,34.25780078872988,16.21728703
252,9.237436253958373,1.747434341654753,19.985932500899953,8.217425841985753,36.990264398695075,23.57422978920984,29.308467402209484,7.843193580548624,17.71534849644588,3.523311685462539,29.438530731340308,9.058252664280372,33.59313030485232,15.64396694
253,8.394875132,1.9414233426788832,19.467357568298343,8.561929368778788,33.17238334241388,21.84564782578906,28.304304753787456,7.7602575273902294,17.62860417894662,2.958091953045942,27.697760134444096,8.484777032,32.97866735274175,15.24590622
254,10.156702346463295,2.394264786392354,18.364005386477146,8.558898172811375,29.26496151329584,19.668885219413696,27.587970874185217,7.872882138478978,17.63910204499492,3.1443676463688552,26.934505342079845,8.672745157234981,32.36619970899555,14.68837296
255,9.415074721485624,2.3137540386477755,17.710871277403008,7.912664227045181,26.874588969036232,18.33170804944145,27.82944497840889,6.983346574141332,17.672068221207706,2.4046918163055007,27.456637632119055,8.606226107,31.794493036467507,14.33717354
256,10.668700007199469,2.254885876,17.77636252922189,8.161650698820894,25.834371068842433,17.690136778081524,26.56258645647804,5.828004304652204,17.56292856,2.1590356001086213,27.43434752944786,8.840108880994807,31.155128997725114,13.9497413
257,9.263378399,1.8806925099132332,18.211707605044197,8.394250697227182,24.900022345753175,17.29452177395812,25.38364545968397,5.709869464094599,17.66562456309405,3.005180644793601,27.15611576479199,8.355866648146353,30.632844503468192,13.53902836
258,9.410868454,0.9990961074721931,12.61703455288704,4.725728330712286,13.508463923896198,9.147910555,16.481866756344683,2.810736737044147,17.680076768821372,2.108358194568885,17.035099952194763,4.337451420000417,30.114176202900758,13.19031555
259,9.199791718734735,1.4243512178763924,16.042293429158285,6.523232004078138,18.54201661467631,13.21590416429365,20.126094272875296,4.528564639792942,17.620158518962977,1.9865245223019474,22.12917241658422,6.9360603664303335,29.726309146209427,12.9066556
260,8.988714984,1.8818674523127437,19.467552305429532,8.370548193909883,23.575569305456426,17.287587847590707,23.770321789405905,6.276024147925594,17.560240269104582,2.276976816623856,27.223244880973667,9.545599546582903,29.261465851264177,12.60819986
261,8.433677648046196,2.055786578385021,19.264727794524596,7.8659241585204835,22.90213275374221,16.675724993615656,22.55818999896701,6.829160175195047,17.65223161773879,2.573841593709175,28.276760708801223,8.369320572,28.797927099733762,12.21358325
262,8.851195032381781,1.2935034261048217,20.826432403885605,7.742085438257725,22.752492197166617,16.580671027206552,22.504037885798738,6.407432009499094,17.555003644167872,5.236362186900755,29.19397638584582,8.559406617322274,28.38127052046028,11.94713818
263,10.936150515184838,1.891542928248953,22.76653470797329,7.9062102604822755,22.848740202274495,16.730717190153868,22.105096847821113,6.394940864589883,17.614708875395475,3.549082593059865,31.041512773826387,8.825050513771593,27.971626195545685,11.68105854
264,10.019095030499784,1.8599151403543395,21.180690366494225,7.571600041596706,22.093937493419496,16.29109938024791,20.669394016314982,6.107436186586893,17.60825329063935,2.886447360756282,29.985821646631436,8.311394554659175,27.583596433904958,11.41720674
265,9.094606044116647,1.3965590771814154,22.44266683776043,7.413503655248182,21.911408112036977,16.24656816059647,20.28354583629584,6.963182524955986,17.576967356639358,3.0836342371816423,30.70177263730381,7.8694790090807585,27.20840000362579,11.11684391
266,9.499667580416652,1.2765912067307683,22.426432613202177,7.4083175117841025,21.016942798858285,15.869673343358317,20.301394052255645,5.714777316915123,17.60612794430301,3.7010175670655627,30.584377698103992,9.106937135925323,26.79689631642132,10.78470806
267,9.682167983,1.4075674980470994,23.069476376802655,7.510771038184056,20.71498458659516,15.507432512957827,19.827939576286255,5.356370688185624,17.485470921129913,4.051791451,28.874855168526327,8.188457716917606,26.51637375214526,10.56233426
268,9.511249504679881,1.973045384136896,22.739251101002704,7.515224838543193,20.151881921635784,15.39742479523119,17.91706351387287,5.624817062531591,17.594524749173484,3.892960127840046,30.571460247265513,8.563982699330454,26.174438516439903,10.3482436
269,10.062941952161164,1.6933047853442234,22.236058613574865,6.645905287497644,19.55507693399491,15.219642482547815,17.522478555458374,5.509542533429633,17.55096716545618,3.626383623692675,30.79529187167019,9.186028169119425,25.94257868296488,10.19517207
270,9.030037581,1.7311859557694196,21.466609910562948,7.164916830795551,18.97430412525126,14.813296891662413,17.872542806156773,4.912510107950684,17.709485515662013,3.7540444238427866,29.26192607361256,7.901320458508496,25.592057965404106,9.965101114
271,9.525819249749496,2.0015449695085663,23.032327469644986,7.568901404257739,18.657520448375863,14.759032643263811,18.411350744363297,5.485643407674708,17.645911249668863,3.456920902077116,30.880556317723098,8.439967681,25.260268431999382,9.698035709
272,9.309402599,1.8614221431264928,22.088745853423738,7.467115696161762,18.593256139313585,14.77822631072786,16.84071866116082,3.5688997638242754,17.52485463162982,3.427662194124074,30.25203067419829,8.161140982,24.908661847674818,9.43214723
273,10.024163723137587,2.0088818490193123,22.15335038545331,6.727806668914879,17.937581817660927,14.389901560293813,16.553170600326585,3.4865978029695794,17.639386412449813,4.919254104,30.110525401523724,8.551961684475406,24.615148333587143,9.221467163
274,9.545969601166297,1.5004218421452031,21.823545577551773,6.492736685667259,17.532616970322337,13.842980221045984,17.235360938225394,4.018993729812713,17.654611400965834,3.0220929265451018,31.220844252695997,9.516962793635248,24.403135180992436,9.178375909
275,9.462470175683414,1.9706427988004127,20.20713884288138,6.588689819204604,15.859515563171401,12.926380204142049,17.097431177229712,5.449730891902024,17.576397421684412,2.6923510634924903,28.922543077353524,7.511563742118299,24.199231653240908,9.057371942
276,10.653243942795623,2.039017545433218,20.903462370614417,6.772267964875138,16.03419923788977,13.003700469737238,18.322413711990894,5.310809404182505,17.580189200980254,3.621817884994166,28.209073694547797,7.477605297762133,23.98874843642889,8.920422045
277,9.415505596,1.223189040179296,20.707865075842847,7.3252761345580835,16.07113754223803,13.04605758,17.874346671540287,5.568112658283515,17.592765935696615,4.066130690760475,29.486086364896096,7.879851370277843,23.73026264109928,8.82295316
278,9.817609083521182,1.609848838165656,21.115823094370196,6.936241464864502,16.58500201,13.486820806940877,18.036485978814877,5.864289439110548,17.67102435857791,3.5901205425391343,30.880924781891313,7.748735799626006,23.476550654099917,8.625027722
279,9.177223744352421,1.3124724754403316,21.036830293961216,6.921020177455212,16.337055353096527,13.165297384419926,16.984997593556802,4.907448336466109,17.567848793971645,4.649009986016332,29.95224042810853,7.497315060181298,23.236281976769824,8.46594633
280,10.09261512,1.9333732621625759,21.481137765952795,7.476457248542563,16.368612818584285,13.261350592071354,17.054804131390117,5.110438661880121,17.627574919370602,3.2892334357778585,30.629064326357366,8.464723791,23.055707972350483,8.424388129
281,9.132112625339252,1.8812362156950544,20.51011131881443,6.767392395022417,16.437291122145723,13.15470865358072,15.276198186106724,4.403394938809782,17.546676408337337,3.1107775097110832,29.667892179013805,8.305316712008501,22.871533143191343,8.341470681
282,8.711890740297157,1.5975955466602056,20.668763593758726,6.697754984,15.719127134156638,12.672121289963048,15.679495070115628,4.068951822,17.570204439789023,2.4442701988738333,28.66089806194941,7.437605556911426,22.69778134978228,8.256669651
283,8.214964914279944,1.4649943836963655,20.789938714200666,7.064372270909097,15.833796794213592,13.052402434839882,15.057223325136553,4.028616159878873,17.629200766256368,3.501789180265191,29.658853711132117,8.472587535681836,22.40270559428364,8.038865512
284,10.095513146676051,1.3424432217487077,21.629232481406536,6.881293572737138,15.974108051102373,13.05643153878186,15.785743276118076,4.366813912414392,17.613575884018204,2.944495282782676,30.951916543263934,8.101575402037945,22.210080855917713,7.971876445
285,10.097345936465498,1.3816771191118853,21.65888797549469,6.839720567,15.943691664281427,13.093012066320636,16.32053083208093,4.914981502965967,17.66707398368505,3.6180238599896732,29.943292094019743,7.7861181349029716,21.989676554242937,7.880119794
286,9.004437667144112,1.929297458471551,20.98042619,7.237497689460451,15.407170436611507,12.818213913819863,15.61370403397212,4.7068427982276555,17.657821462912814,2.825597048906714,30.83177229473837,7.833818832168616,21.83332931372639,7.833931951
287,8.043324083564784,1.5507337407568045,20.588098524216452,6.7846560638355315,15.429961401741224,12.771550934444301,15.071817288858519,3.9846801858057583,17.642192475231376,4.047057375555642,30.133568387919254,7.8677107510529405,21.612821067020324,7.779366623
288,9.016406620887356,2.0481091390335484,20.926540019065037,7.356937731380874,15.468809202891638,12.729062394973052,15.01613269709501,4.005375079528966,17.75587430879222,4.727990490609843,30.30757906064175,8.119431102793083,21.423154873392733,7.698703118
289,8.018600376674963,1.5569781386376351,19.25455247,6.518962085941907,15.112673486915504,12.420715044519179,14.601608637402009,3.3748758774136736,17.507068832006244,4.8054231492229595,29.46960873024551,8.102950313776539,21.232743019090172,7.58953482
290,9.188027844,1.5759220075158447,20.828815666528527,7.247302341096891,15.403514218450908,12.663673755048388,14.959619789686837,4.0909856997876455,17.57444372477567,2.838842603557047,30.68727617068919,8.522673611565377,21.044440994068765,7.496258546
291,10.19827191924895,1.6531305409798278,21.458549086707105,6.985374418942509,15.376011384297943,12.814569188759242,16.984303627126025,4.377096189950031,17.61225870329382,4.442413423562905,31.828535804974898,9.504608976564057,20.85553467819205,7.431281253
292,9.625953414566386,1.7426931418761302,20.68694303801638,7.096850220397057,15.452999730305859,12.733571623723465,14.951007515962887,4.300899630732831,17.643732438195325,3.0296005314086503,31.163831237852904,8.702276746268899,20.697611515885473,7.356443973
293,10.010918031360692,1.749949097769131,21.382266090343435,6.6133899057365015,15.195238532832615,12.663949033695594,14.274653083036052,3.288027252535062,17.619536990449827,3.824344630493189,31.114079850217763,8.712686264,20.538011758244618,7.266116662
294,8.444927178604907,1.5400218178340273,19.759871209312312,6.135143801605159,14.922322727598356,12.586825752259212,12.278869026974556,3.485035779725006,17.658012232451078,4.895756093289623,29.126463314328458,8.258160824508755,20.347181284231848,7.185282952
295,8.756178722396683,1.6479102811219404,20.59945679840629,6.882220253,14.81269358516442,12.486223344991268,14.537990976033832,3.4059103965683875,17.636821643673358,3.2639632242714534,30.908399205243214,8.318248744,20.065794013313827,7.020623962
296,10.068782608450489,1.9397053199642085,20.431581196430507,6.867652682215588,15.051943914410131,12.463505288954362,14.260426663845546,3.967005378370354,17.66202508751898,3.757921186759363,32.10615312007832,8.459405635814246,19.854270758065596,6.939451211
297,8.865797641324786,1.6095101041076978,20.966678496281062,6.673790821671622,14.924930189804298,12.613477441380656,14.565632036248893,3.8429713551235523,17.57514047285059,4.356777431059752,29.7745777,8.832962229,19.727469657891234,6.891758971
298,9.783754840140238,1.2827017842125468,22.374627011413352,7.195251001,15.346366371464367,13.004960591765125,14.070781865706195,3.775015366,17.665877256812056,3.3048305118831593,30.984111325984543,7.959048571414744,19.54972496,6.809907967
299,10.13201456820319,1.174443166,21.96510261,6.3935567888506855,15.250338076364875,12.624951705781326,14.637223437879133,4.059951406455422,17.674341494593076,4.054249593,31.56817799558202,8.007814108464105,19.410216913656804,6.799872315
300,10.376236598016625,1.3477116625537295,20.707973872376193,6.5186454342391835,15.259157668870364,12.867931584626875,14.419136130797042,4.254409842,17.57867355586338,3.6972810048561637,32.66343325860756,8.308220700965368,19.230021872699986,6.651015345
301,10.392435594738616,1.9808682778249784,21.525347568010837,7.096017816046816,15.201415200880014,12.614668265544545,15.232070801149959,3.8503933481568358,17.693528576778156,4.314048685,32.23088464140537,9.151816701705348,19.035233717904752,6.559368479
302,9.877103829109473,1.3486442844896422,20.77924403039802,6.341298336735668,15.003913437688217,12.42581421658921,14.95094811079783,3.561590080946678,17.57675598994517,1.8508290006120214,30.52265909581836,8.721320614500998,18.89835462,6.54245186
303,9.429719750686234,1.6264656764404102,19.808863475999637,6.735772945,14.87081842630044,12.424178248243267,13.502232169897653,3.2197993859914287,17.567556992898947,3.419544074031595,32.09472785359988,8.727085054219456,18.70213022612166,6.464869023
304,7.87712012,1.5020429113842673,20.07027770540863,6.875241186991489,14.741064452531727,12.253395605504469,14.104174388092325,3.418970796392079,17.658002187056088,2.9095365138976645,30.27285118722896,8.218924685061435,18.54161456703052,6.399599152
305,10.627409479730332,2.024471865439443,21.599834935066614,6.851942014956237,14.806839046631861,12.212516505492117,15.236215806786163,4.278924592287888,17.601649428385542,2.9717966466178507,32.27577567880235,8.028811692805759,18.347190133011953,6.231691829
306,8.952141380968422,1.4128654278264823,20.615868915704343,5.9764558860658346,14.924707453135836,12.179069641272731,13.306209485278636,4.282861636,17.67585722922931,4.0673434575736644,31.150175508740663,8.709386416616663,18.134996248550607,6.137119961
307,10.901304568027617,1.7289382747659432,22.353554093784048,6.968209507,15.267797269643193,12.553953296282048,13.70314150977361,3.697192119591553,17.65786930650048,4.078488096141589,30.213927027207504,7.894153376,17.979811282189125,6.101177727
308,9.959977152890964,1.7392794572914738,20.52419791632174,5.937296139286653,15.06127678086761,12.086826602760505,13.084665600184024,4.362459472361163,17.62266879811289,3.8695573793307525,32.24420517284108,8.393973556,17.74853074806962,5.951945959
309,9.184942756831799,1.1275161241251077,20.89303400581004,6.320161325,14.962914888438053,12.15111359131208,13.045688971023878,4.0086571757048315,17.55194545605251,3.5921581721779186,29.689562375469464,8.458445251166507,17.57296701215755,5.924171741
310,9.835047807955679,1.5056899079293178,20.146060373741555,6.489530688668104,15.046730079006103,12.281615893956522,13.057182219503405,4.071350603257999,17.58945244483348,3.4109209835709837,32.65359837820339,9.484103655,17.390963747710515,5.809987101
311,9.377094120868595,1.7583889879202685,21.228365279319124,6.562895435392479,15.034097094012271,12.273928350679451,14.318125898560712,4.089982886138501,17.55744223789959,4.610625908928537,32.62722689119022,8.357247419928102,17.272266173767303,5.81227645
312,10.418448691997419,1.4782980777271073,22.49894993829268,6.666265750416206,14.823946018639866,12.157029352208273,13.835649919050846,3.736414795457672,17.693320372934643,3.6649404249386555,30.911128967282608,9.048228993,17.148467713631064,5.820483326
313,8.953440700285476,1.8831180268800203,20.098234276032592,6.224370359,14.945191288679435,12.203060617040434,13.05356474851597,4.185837660204139,17.58944479779953,2.8118433455625875,31.039079830842848,7.326943733679208,16.982297254492288,5.708869513
314,10.236335081286027,1.9730027076332555,21.379279514426067,7.119474120154159,15.375506770407926,12.38836305497097,14.349060529398063,3.955379829879437,17.710323268189626,3.6106371121499397,32.25428444353771,8.553993739270206,16.840330919931308,5.590101151
315,10.861718643981611,1.7735371637179698,20.542140544840567,6.933704266,15.457814645239198,12.462164432974815,12.946059742749835,4.028187806384918,17.61629439986093,4.783934205661334,33.082064740133234,8.484142841510797,16.76080135251249,5.590817448
316,9.237818543589594,1.1964254730556894,18.998321716634717,6.211048389883435,14.84082579902826,12.22375152527872,11.998645697922267,4.175458876454494,17.622849832353374,3.8616404960866864,31.940928693415785,8.463018644031918,16.63404029929833,5.644976984
317,8.395308172649536,1.628031569218413,19.597332539319048,6.272669685183646,14.881962635856187,12.513072570359824,10.953367954089796,4.297367755,17.723779551551342,4.505576823116372,32.697780930810666,7.911778703348148,16.481878203088097,5.535137956
318,8.511317424955593,2.047841250471587,19.529071948610998,6.348546091299297,14.993427361168068,12.369774719884557,11.852978755301836,4.397151749752319,17.43733645974517,4.381083967285458,31.923022730990837,8.635009732425438,16.420528774618745,5.532426412
319,8.735905341490712,0.8254446935497554,20.29100741023869,6.927460673099226,15.152841602150268,12.544868905671931,12.238826976629829,4.347319320869085,17.53963984546796,3.978555395246994,32.45579833981151,9.341879182106299,16.273124783773536,5.512221053
320,8.654226388062177,1.1653620552147113,19.544246919775976,6.304407608723704,14.991753230208541,12.316406573188358,11.849305624880305,4.0746031155570845,17.61939196418019,3.247682792468794,32.04251404830229,9.333618079083694,16.12972739759068,5.447331375
321,11.065931193526877,1.3522979742543686,22.24602059742527,7.4656217057412375,15.181773190678129,12.245604470140888,13.630713754256954,4.000243516346902,17.580627767287524,3.338629632,34.1783283,8.659144215000516,16.012225277481583,5.367286103
322,8.610904264001698,1.4558321957732239,20.50998169451713,6.795684738152894,14.829443462739182,12.06861863957423,12.34909687623383,3.7121197198013225,17.610539241015797,3.4669209282742686,31.958444829994626,8.881410600436507,15.907189883136711,5.321806047
323,9.061762914341077,1.4753156050125753,19.97628342394836,6.063542820987382,15.024811050250788,12.300248106066645,11.336271069438784,4.325131838240776,17.71902243684688,3.987328820314197,33.49533679868764,8.410258228464285,15.744031192171548,5.203827945
324,10.142037060544254,1.348031877283166,20.409711195286523,6.6834247317396365,15.360769507783873,12.625168264277956,12.64050779718744,4.332304151777234,17.64768393860124,4.169686285859716,32.69788373629933,8.976082406152694,15.634012518267063,5.143452718
325,9.568927878301352,1.7357616744890485,21.525594155898055,6.9521430539241145,14.913533329550312,12.126949390759302,12.078032806711128,4.274215274008279,17.563501695556432,2.8274462943737473,33.399732382652196,8.636428289596488,15.552747977503898,5.228748738
326,11.294277765747042,1.5306678721215636,20.364419219886727,6.563458234547913,15.252533935982044,12.420941143197815,13.582198718951245,4.222243789793408,17.589408510732042,4.376573228755665,32.68503112307326,7.597584955452915,15.477873031449493,5.151165115
327,8.929750869,1.7862657414736713,20.673633005542438,6.506275266362989,15.18138891078416,12.240308016287267,11.89530426460873,4.473817030053266,17.559486535586608,3.2708287162220704,34.43195911346492,8.091836285,15.383811309515018,5.105777567
328,9.632912746438494,1.572486019703212,19.57175335,6.019883460013513,15.203723748717291,12.254211949199853,11.424565218755658,4.087027308,17.565388744546404,2.5362886737499197,33.120839735833044,7.722288445278943,15.330075024297116,5.249475467
329,8.516168168775032,1.4641149128241706,20.28431658437256,6.691417231372732,14.782691803184415,12.200178890100705,12.32769668261868,3.9907442868497975,17.595518225299628,2.4993826738827654,32.39385395913824,7.233557903777452,15.227614160730987,5.251414913
330,9.867095401135758,1.3892062598818358,21.476942857478893,7.0457833918246795,15.433808824853385,12.688135978535843,12.347706560149254,4.139600144723639,17.597307073542318,3.630040194147601,32.85010678497913,8.65864512,15.153824599764107,5.19977634
331,8.265221943616872,1.7616405892108982,19.85929682956786,6.0134083429843725,15.212212175070311,12.540811269745468,12.322678201505452,4.319388025870663,17.56294439731699,3.076492135581537,33.40983194837375,8.652330994167308,15.108287026684234,5.247629045
332,9.339149886229862,1.6597951062037557,20.911713367765316,5.785310981860456,15.351041208599977,12.666764758137008,12.537616434031854,4.113778663983502,17.65160998666248,3.483377767590246,32.618131295270466,8.031100111583143,15.052509865228945,5.329763987
333,9.237906927716299,1.5089981759076703,20.10217262,6.445878465643807,15.431451324803891,12.650206334216795,12.196138083503524,3.9600480844704236,17.531642521757533,3.699126160856688,32.49069479097429,7.692719869105431,14.962041532113231,5.337197674
334,10.75436167840704,1.7239405377463823,20.789114279971244,6.188655603292522,15.325154006942684,12.526620603413384,12.028963430258873,3.8758145856560913,17.670327074537784,3.1777854237529644,33.05956517136706,8.279546808094532,14.916586866383273,5.302639146
335,8.531812517046951,1.3557962828074404,19.079933711237395,6.043254088585156,15.226636841909853,12.721153881710793,10.343380117222102,3.831229675726777,17.599996832208262,3.377595912685976,33.49216908859031,9.236390112270612,14.902229383684736,5.344358705
336,11.161317444343123,1.254304334144519,21.30407860956388,6.745368791,15.607971578433341,12.705932595795904,12.210877795653255,3.7647665023614096,17.634371911877356,2.6291290814805066,34.972033729865664,9.108056013258352,14.810774864374117,5.258814214
337,10.112062185496931,1.4842054337269104,19.960231122228926,6.6096252659748425,15.57422638338201,12.70512777238118,11.318330648720805,4.185990164109656,17.564296573946965,4.7606806792970335,34.17450653325224,8.726202242421595,14.783470039715313,5.317648688
338,9.216872215337983,1.9657867088461993,20.70004038570239,6.565732484461589,15.623796423374362,12.745368758775909,11.797757683841251,4.320182208583513,17.563608512423677,2.873675877697152,34.875100200322365,9.426692140074257,14.748354989867671,5.33742781
339,9.986385346512531,1.4570009214390391,19.985613688717756,6.596653657597673,15.44436063665711,12.555055582763407,11.429281593506515,4.481724051591519,17.542598930763653,4.481392242814648,31.834707336701122,10.954207346971028,14.728623682692396,5.383533215
340,9.496498822108315,1.7588955047915913,19.526833000451106,6.438685052299067,15.644677461317315,12.795689267593508,10.492673451241492,4.571856349213703,17.604891481240003,3.068614590958089,32.91666453263241,11.050189045899781,14.649748953021078,5.363425708
341,9.767965124128546,1.483967579480981,20.57650625377623,6.227812325907417,16.197853618417092,13.183977047318931,11.13705292646865,4.715589458,17.62542973479448,3.710942646862605,34.06392897665764,9.412785790620525,14.634167703163968,5.361141254
342,9.503422530147539,1.6080144271718728,19.616039036762512,6.140052500003965,16.04856675718651,13.046678638094761,12.19459762831832,5.079363090220675,17.626828777155495,3.681053639064848,34.72455143517284,9.339101358997885,14.574048977489884,5.377236
343,9.691438231960403,1.5407427226766033,18.84541228994147,6.450435173048326,15.443122508519501,12.71420481722887,12.419819577514176,4.4733953753174776,17.596073620310797,2.8598195340345036,33.63526764510509,8.722865432125152,14.454432788433948,5.282159123
344,8.908337184606987,1.5284734165917813,19.926750565238905,7.056805001,16.123702845582216,13.313596935224659,10.17025049143717,4.292999820056735,17.55253839043947,4.804087360677219,35.53777719524671,10.400571431760964,14.443716949466387,5.324876665
345,9.567278923941716,1.8143640498795348,19.46502900950362,6.548652016893924,16.37450309548053,13.5875169,15.857325668883478,5.518914238875798,17.553312818987354,4.759405025662318,35.75692943396058,10.084444787270513,14.37342407,5.335383839
346,9.122235534172944,1.427673466350305,19.665058707629097,6.914954145649977,17.640784252050413,14.472465165812268,75.46342554104284,3.6625586172290343,17.64905369,3.385827192225542,36.12636815039747,9.589484802608478,14.325780332167348,5.278434694
347,8.851891285,1.5375609860993116,19.505597025281705,6.827640226424232,19.530322404619678,16.283694051379133,259.16813926010195,26.35048332289198,17.648810173905673,5.1523528667636445,35.69518375608118,11.275602265602627,14.263002671799056,5.271320379
348,8.396037285180384,1.171590992665845,18.706857889054675,7.042205436256108,22.396031891480664,18.81292489116039,582.5425037407231,66.94892279871124,17.61260368464448,5.688227346756467,34.03561090857801,10.294106986094185,14.227668236667904,5.288177929
349,8.435532449322514,1.315261601003292,19.784238940851477,6.864766144355412,25.88166995278227,21.78822231690803,983.5286415197684,56.70270561910798,17.677214450022298,6.652617039976922,35.03121069,9.390612735,14.253187635864041,5.37280888
350,8.897148168,1.3965611294036686,19.733704835870643,7.300954864016292,29.26711095765812,24.146600659688566,1242.3660403719707,36.12003516637041,17.63245703683285,7.5427832966340045,36.43184859002409,9.500508125018124,14.203233931879232,5.302493865
351,8.206233662657539,1.6224118480703396,19.319143985814208,7.398482900893977,32.42207177113532,26.37291395136314,1386.9028840992278,71.74073460381543,17.695001018447044,6.4161605864896245,34.91538104631212,9.886358979571863,14.19664564393823,5.415262282
352,6.872506366681666,1.6322421807598881,18.711950447805105,7.451944022609602,35.29546297647049,28.341365056437837,1510.9383897035925,89.89368165407232,17.58971513098076,6.7742062,36.02183709570404,10.07295303,14.16383199301379,5.431701319
